vlookup_supplier_number,eqy_year,period,chs,fhr,operating_profit,operating_profit_before_depreciation,gross_profit,capital_employed,total_shareholder_equity,total_assets,total_revenue,operating_profit_after_tax,net_profit_after_tax,net_profit_before_tax,cost_of_goods_sold,depreciation,interest_expense,other_operating_expense,total_staff_costs,company_tax_expense,total_cash_operating_expenditure,total_liabilities,total_inventories,total_term_liabilities,total_current_assets,total_current_liabilities,quick_assets,working_capital,total_debt,cash,retained_earnings,current_debt_service,cash_from_operations
520957,2023,YE,44,47,133.96136515839564,140.57187988935073,32.042064091151275,91.077206136976,65.61356804121884,155.61655755423172,172.31550193939972,132.88577090285344,12.235418069019671,13.31101232456186,129.84006268694748,6.200484531949096,1.3049195123000374,21.408999552427314,0,1.0755942555421902,179.2685765227572,90.00298951301288,31.220021247696227,25.463638095757158,87.42245036004546,64.53935141725572,56.202429112349236,22.883098942789744,90.00298951301288,21.21085581043449,17.51356145840424,65.84427092955575,18.845932799974776
520957,2023,Q2,14,34,106.63397634040908,112.60758847182645,25.329285416028775,84.53627860114842,53.61107051137066,146.1184598320303,134.52417805959624,106.2236605348562,2.3785649231694137,2.7888807287223005,106.30423518184597,5.387211489521707,0.31245356228442805,19.155261490628657,0,0.41031580555288666,150.58837029452064,92.50738932065966,31.49386752499681,30.925208089777787,77.52043777901827,61.582181230881886,46.02657025402146,15.93825654813638,92.50738932065967,9.324482542469843,5.793007991479879,61.89463479316631,8.352177054586791
520957,2022,YE,18,33,108.23349376824288,114.60948008236997,28.571907889985496,97.4657723054109,58.614783813919075,169.96267297986535,140.03960821212812,107.7581611952466,4.158401368160161,4.633733941156435,107.20491663755261,5.557965316648537,0.6799657866767717,21.167344445168137,0,0.4753325729962743,155.91559184201597,111.34788916594626,43.48717203517041,38.8509884914918,94.9416214318558,72.49690067445445,51.45444939668538,22.444720757401342,111.34788916594624,15.214883438754985,5.794479924348937,73.17686646113123,10.534387682287248
520957,2021,YE,10,26,88.11610381774882,95.49045466933083,25.28773614325237,85.2048007247148,52.36267356091048,148.88596583578672,119.7540831941488,88.73934898454138,-1.5730002863059087,-2.196245453098464,91.31376735756331,6.116937490645484,0.5197083631333507,21.111048831484833,0,-0.623245166792555,140.91021587211497,96.5232922748762,42.87368365748482,32.8421271638043,92.76492738897247,63.68116511107191,49.89124373148765,29.083762277900554,96.52329227487621,16.091179721119136,1.6443584418217432,64.20087347420527,5.801350565276105
520957,2020,YE,11,30,78.35461586929814,85.73633546509643,22.946874547256456,73.79120590333287,55.617293984895475,124.69597146055985,107.39237063140635,78.27246051136285,-2.389201690500102,-2.3070463325648154,81.70130623980003,6.052334578245331,0.5976875530686838,18.91184532196005,0,0.0821553579352865,126.90671647951842,69.07867747566438,28.118142087675167,18.173911918437398,78.75890560829706,50.90476555722698,50.64076352062189,27.854140051070075,69.07867747566438,9.079317980195167,-2.758545059720124,51.50245311029566,4.992517905298179
520957,2019,YE,12,33,97.20192624425705,103.23834323599863,26.128526460183835,65.92626698716441,55.867242094074584,124.8023435059025,125.43812372334511,96.51854837214987,-0.7437436582437763,-0.06036578613658944,97.67107426489422,4.9990467151212306,0.7801085896513602,20.561257489079434,0,0.6833778721071869,144.83000623479467,68.93510141182793,26.778165757040654,10.059024893089834,79.85165179298794,58.876076518738095,53.07348603594728,20.97557527424984,68.93510141182793,18.451202546894045,-2.860505909999899,59.65618510838946,5.292673333497801
520957,2018,YE,13,36,114.000494836848,119.36570289120405,25.696753675574328,67.44627497821857,60.96607990019931,127.91836581043015,143.7600987430126,113.30964410202579,0.4917534416019973,1.1826041764242234,114.79819164025642,4.621335010724963,1.2705528748064643,21.129242424626703,0,0.6908507348222261,162.42188454386587,66.95228591023083,36.79988666625549,6.4801950780192525,90.10367349157036,60.47209083221158,53.30378682531487,29.631582659358784,66.95228591023083,11.241530918447168,-2.022313883232506,61.74264370701804,5.856961495958049
092210P,2025,Q1,32,57,0,0,0,371.987598216738,336.980924519361,517.187145405765,646.9139128510981,-3.6229585705860003,19.972049593086002,0,0,0,2.347729470831,0,0,3.6229585705860003,0,180.206220886404,0,0,340.564645271493,145.19954718902702,340.564645271493,195.365098082466,145.19954718902702,101.377443612318,0,147.54727665985803,19.972049593086002
092210P,2024,YE,22,50,0,0,0,386.6539216115019,344.4964618997982,545.4868882460653,670.1248736130386,1.108699530193035,-0.073913302012869,0,0,0,2.5936849615424937,0,0,-1.108699530193035,0,200.99042634626704,0,0,339.1276684172271,158.8329666345634,339.1276684172271,180.29470178266368,158.8329666345634,82.56115834837466,0,161.4266515961059,-0.073913302012869
092210P,2024,Q3,18,53,0,0,0,380.20330616310605,330.49997025499766,555.0821787255541,664.0975798034438,-11.28185764360064,-17.954212998035086,0,0,0,2.5869655704504146,0,0,11.28185764360064,0,224.5822084705564,0,0,361.7988939619016,174.87887256244804,361.7988939619016,186.9200213994536,174.87887256244804,93.9370874672644,0,177.46583813289845,-17.954212998035086
092210P,2024,Q2,19,52,0,0,0,383.6570731844346,331.8572872555976,550.056074188679,680.0225366916709,-12.195694832123383,-17.000059462959868,0,0,0,2.4996134862533874,0,0,12.195694832123383,0,218.19878693308132,0,0,355.5632990284523,166.39900100424435,355.5632990284523,189.16429802420797,166.39900100424435,102.0070761688513,0,168.89861449049775,-17.000059462959868
092210P,2024,Q1,19,46,0,0,0,379.5918415737268,327.2612237486156,562.4869477090251,682.0383540192947,-13.37158827323721,-17.65855978998361,0,0,0,2.049414283084095,0,0,13.37158827323721,0,235.2257239604095,0,0,374.31711956644483,182.8951061352983,374.31711956644483,191.42201343114652,182.8951061352983,111.01777962332922,0,184.9445204183824,-17.65855978998361
092210P,2023,YE,21,47,0,0,0,422.664282516051,364.2753165270205,617.7412515809843,743.1255204295569,-14.850588210328958,-14.858039584242821,0,0,0,1.8404893567241607,0,0,14.850588210328958,0,253.4659350539638,0,0,417.2992932980696,195.0769690649333,417.2992932980696,222.22232423313628,195.0769690649333,128.7820953532942,0,196.91745842165747,-14.858039584242821
092210P,2023,Q3,19,47,0,0,0,441.00211371806773,384.87836539885166,658.3512394115376,714.571855591634,-7.138416209480754,-8.785169844444475,0,0,0,1.5424344001696408,0,0,7.138416209480754,0,273.4728740126859,0,0,455.56209834575606,217.34912569346983,455.56209834575606,238.21297265228623,217.34912569346983,127.06827935310572,0,218.89156009363947,-8.785169844444475
092210P,2023,Q2,16,49,0,0,0,443.71441382271394,385.131712111923,631.2878493563873,653.813352697995,-5.923842261521084,-12.57046779268688,0,0,0,1.207122574045806,0,0,5.923842261521084,0,246.1561372444642,0,0,429.3705190385276,187.5734355336733,429.3705190385276,241.79708350485433,187.5734355336733,126.98631424005323,0,188.7805581077191,-12.57046779268688
092210P,2023,Q1,16,55,0,0,0,430.9427589343527,376.27947990225374,614.0751756153636,632.323590330414,-5.51401669625862,-13.360313427556358,0,0,0,1.1847684523042168,0,0,5.51401669625862,0,237.7956957131099,0,0,415.0787838717384,183.13241668101094,415.0787838717384,231.94636719072744,183.13241668101094,145.1155069724819,0,184.31718513331515,-13.360313427556358
092210P,2022,YE,18,57,0,0,0,475.1575456215953,412.7446102960726,664.6517413163167,706.094527387389,-6.426202321945,-9.8009950252116,0,0,0,1.3018242123166002,0,0,6.426202321945,0,251.90713102024404,0,0,445.62189056253965,189.4941956947214,445.62189056253965,256.12769486781826,189.4941956947214,163.432835826498,0,190.79601990703802,-9.8009950252116
110460,2024,Q1,21,38,234.28018799999998,243.02270646,26.653535999999995,132.61476599999997,101.49456599999999,189.88406999999998,264.21522705,233.80559477999998,-1.5566507099999998,-1.08205749,235.14768899999999,8.740474289999998,2.6285585399999998,18.778518539999997,0,0.47459322,281.44724454,88.389504,28.388538,31.120199999999997,73.96437599999999,57.26930399999999,45.57583799999999,16.695071999999996,88.38950399999999,0.5644349999999999,122.82919199999998,59.89786253999999,7.185867749999998
110460,2023,YE,20,31,234.81801900000002,244.02429,20.085648,138.920148,102.524334,191.989437,265.61515755,234.33430500000003,-9.006294,-8.52258,243.04429799999997,9.206271,2.78151255,19.105656,0,0.483714,290.461881,89.468244,31.621494,36.398955,70.35316499999999,53.06928899999999,38.73167099999999,17.283876,89.468244,-5.013036,124.42966799999999,55.85080154999999,0.19997699999999874
110460,2023,Q3,21,23,233.75950199999994,241.31255999999993,18.886833,137.78938799999997,102.10134599999999,195.01421999999997,263.19276599999995,229.65526199999994,-37.635462,-33.531222,244.30593299999998,7.553058,4.47853203,21.880205999999998,0,4.10424,295.619403,92.91182699999999,33.202464,35.686994999999996,73.720317,57.22483199999999,40.517852999999995,16.495485000000002,92.91182699999999,1.3370189999999997,124.00772699999999,61.70336402999999,-30.082403999999997
110460,2023,Q2,20,25,-28.946147249999967,-18.72053798999997,0,134.616978,96.37949099999999,194.442558,251.44176149999998,-28.946147249999967,-32.38240125,-32.38240125,0,10.225609259999999,2.63669151,270.16229949,0,0,550.55020824,98.06306699999999,0,38.237487,77.39424,59.825579999999995,77.39424,17.56866,98.06306699999999,11.430098999999998,0,62.462271509999994,-22.156791990000002
110460,2023,Q1,19,22,219.42222951,223.50762351,8.797239509999999,151.038126,101.80713899999999,210.318219,246.80276625,218.261808,-33.84828501,-32.6878635,238.00552673999997,4.085394,2.47040697,23.29514274,0,1.16042151,288.68120622,108.51107999999999,30.974448,49.230987,82.86795599999999,59.280092999999994,51.893508,23.587863,108.51107999999999,-4.581672,123.712473,61.75049996999999,-29.762891009999997
110460,2022,YE,20,24,225.04576000000003,225.04576000000003,9.50044,157.47993,116.11007000000001,217.45827,253.31055000000003,222.97476000000003,-43.05718,-40.98618,243.81011,0,2.1934942,28.26479,0,2.071,300.33969,101.35038,32.61171,41.372040000000005,83.34576,59.97834000000001,50.734049999999996,23.36741999999999,101.35038000000002,7.117700000000001,138.91505,62.171834200000006,-43.05718
110460,2022,Q3,19,32,222.44629203000002,234.12636870030002,10.308130000000002,180.37646999999998,144.85446000000002,223.1448,254.5518783733,225.82529203000001,-15.492352030000001,-18.87135203,241.553991703,11.6800766703,2.1524669597,17.735753329700003,0,-3.3790000000000004,288.7055750327,78.29143,36.24686,35.52310000000001,91.07822000000002,42.768330000000006,54.83136000000002,48.30989000000001,78.29143000000002,8.37556,168.28183,44.920796959700006,-3.812275359700001
110460,2021,YE,18,36,220.190582,233.009578,13.85328,199.64656592400002,171.344312528,235.66990841,280.17434199999997,227.824022,-11.684582,-19.318022,251.812814,12.818995999999999,2.2040379999999997,32.656515999999996,0,-7.63344,329.944842,64.325595882,25.0905243926,28.302253395999998,91.736958506,36.023342486,63.96087830589999,55.713616019999996,64.32559588199999,13.74114554388,205.049949438,38.227380485999994,1.1344139999999978
110460,2021,Q3,18,65,0.22074542000000003,0.23352279726000003,0.012283005999999999,0.19976641799999997,0.16734903599999998,0.23191874999999998,0.24975700373999998,0.22454113626000002,-0.01474267,-0.018538186,0.23747439825999997,0.012777377259999998,0.0018090192599999999,0.016234606999999998,0,-0.0037957162599999996,0.28272078926,0.064570892,0,0.03241856,0.088926042,0.032152332,0.088926042,0.05677371,0.06457089199999999,0.019100092,0.201205934,0.03396135126,-0.001965292740000001
110460,2020,YE,22,59,237.43264500000004,250.51970700000004,30.427974000000003,250.09802100000002,216.48274200000003,297.289863,263.93104800000003,237.07260900000003,2.1314871,2.4915231,233.503074,13.087062000000001,2.2758714,13.411341000000002,0,0.360036,273.412818,80.80712100000001,23.775939000000005,33.61527900000001,145.572912,47.19184200000001,121.796973,98.38107,80.80712100000002,68.898807,215.265771,49.46771340000001,15.2185491
589304,2023,YE,46,46,29.899913051700082,74.65744649520008,0,385.7916976479,256.01014560420003,576.2556506223,773.4153895136999,26.997272862300083,24.3982656045,27.300905793900004,0,44.7575334435,10.016487866699999,527.5089695961,163.83149281349998,2.9026401893999996,1427.4384582627,320.2455050181,81.0201425544,129.7815520437,264.2784781968,190.4639529744,183.2583356424,73.8145252224,320.2455050181,54.79101569069999,0,200.4804408411,69.155799048
589304,2023,Q2,31,38,19.192886857350118,68.68902006360011,0,408.30231810315604,243.5804557065,585.7135898499,848.3351159479499,17.582386065300117,13.663481921999999,15.273982714050002,0,49.49613320625,9.098791319700002,688.0656452872499,86.4005634207,1.6105007920499999,1598.42855062215,342.133575997293,0,164.722304250549,280.07271554589,177.41127174674398,280.07271554589,102.66144379914601,342.13357599729295,53.976678965900994,0,186.510063066444,63.159615128249996
589304,2022,YE,24,32,13.539782164999906,66.63901607999992,0,427.10772604500016,267.5505051100001,647.9068825600002,847.6195307300002,10.275122619999905,8.260978110000002,11.525637655000002,0,53.099233915000006,10.279715880000001,597.538341715,175.14330043,3.2646595450000007,1598.4625182050004,380.3563774500001,115.96259027500003,159.55722093500003,305.087774145,220.79915651500002,189.12518387,84.28861763,380.3563774500001,33.130036065000006,0,231.07887239500002,61.36021202500001
589304,2021,YE,50,52,17.409763308000038,82.93150156800003,0,515.5937282128,312.18304187359996,764.5038800039999,872.5739929848,12.718392915200038,20.4388809896,25.1302513824,0,65.52173825999999,7.968502309600001,569.2665167192,203.09857853760002,4.6913703928,1610.2519287736,452.3208381304,119.3129605304,203.4106863392,340.94015311120006,248.9101517912,221.62719258080006,92.03000132000005,452.32083813040003,60.6144004152,0,256.8786541008,85.9606192496
589304,2021,Q2,56,69,33.82277830480723,99.40748292044164,0,583.7540286142032,311.8227538234664,815.6758002496999,825.3553137544696,29.031329988088828,25.042320582652803,29.8337688993712,0,65.58470461563441,7.2432989325064,516.0133404319904,206.6802008749672,4.7914483167184,1510.9717872295496,503.85237901714,111.6353468719064,271.9306073816432,372.64969407820246,231.92177163549678,261.01434720629607,140.72792244270568,503.85237901714,86.8547231075416,0,239.1650705680032,90.62702519828721
589304,2020,YE,50,64,704.22403529898,778.67513882928,228.90123384282006,653.01043890348,333.20000167398,906.0230774347201,826.12074495384,700.93713075372,17.10548855316,20.39239309842,597.2195111110201,74.45110353030002,9.279425107260002,47.44546578450001,0,3.28690454526,766.5616865503802,572.82307576074,109.26231507324002,319.81029688944005,396.8390263017601,253.01263853124004,287.5767112285201,143.82638777052006,572.8229354206801,134.18123646690003,133.10146004526,262.29206363850005,91.55659208346002
584339,2024,Q1,41,37,422.4895839074988,444.0781921583249,76.1018010624522,122.27055558333838,11.799101906751599,230.32908153211318,486.8057133561103,415.5941096418118,-5.917926527566199,0.9775484094852,408.51487377904266,21.588608250826095,13.700506081562999,42.02417697827101,0,6.895474265686986,514.1518360304347,218.52997962536156,46.64814538438756,110.4714536765868,127.8898757285184,108.0585259487748,81.24173034413084,19.831349779743604,218.5299796253616,21.897337421822687,0,121.7590320303378,15.670681723259897
584339,2023,YE,43,36,437.060288092365,460.69537743293216,76.273680058272,123.53699298702509,13.2083033017293,228.3532347298338,502.66937749087487,430.1364435484178,-4.7463446684232,2.1774990371346,422.6747020271908,23.635089340567138,14.235475676562162,39.94661111485087,0,6.923844543947238,526.2030131669353,215.1449314281045,45.49736518405606,110.32868968529579,126.75320668765889,104.8162417428087,81.25584150360282,21.93696494485019,215.14493142810448,28.998664402571055,0,119.05171741937086,18.888744672143936
584339,2023,Q2,26,27,399.11425756860694,424.50811891266005,64.4428970544834,136.98863882313387,23.9555042115813,239.92772774721928,465.12210353036346,397.08707139113363,-5.7423490548498,-3.7151630473203,394.38975521096097,25.393861344053096,12.25430468466688,36.79934486216013,0,2.027186177473305,493.3823059621059,215.972223535638,44.91191723903254,113.0331346115526,132.2780322039435,102.93908892408541,87.36611496491096,29.338943279858086,215.97222353563802,8.1822200612696,0,115.19339360875229,19.651512289203296
584339,2022,YE,30,41,359.6140719329901,387.38970224795304,45.27479923540001,133.37395780184005,17.77712652401,233.46440379398504,420.07061818069536,358.73837455028485,-23.046738317435004,-22.171041336640002,371.3290578894646,27.775630314962953,0,31.907287045553854,0,0.8756973827052501,462.91926261706345,215.68727726997503,41.463483898290306,115.59683012951503,119.82436328516502,100.090445992145,78.36087938687471,19.733917293020014,215.68727612166003,10.7609095181406,0,100.090445992145,4.728891997527949
584339,2022,Q3,17,32,166.882220119965,168.608137564965,28.484419790890005,147.13313817905504,29.521050822305007,241.03585778919503,207.8203848030482,166.57612627259905,0.9749538844500002,1.2810475825350003,164.80413341166252,1.725917445,9.944258883162451,30.065027503654505,0,0.30609384736595,226.66010551947704,211.51480696689003,45.848717690666454,117.61208735675001,125.55001345274502,93.90271961014001,79.70129576207856,31.64729384260501,211.51480696689003,14.053712334621402,0,103.84697849330246,2.7008713294500004
584339,2022,Q1,38,34,304.58400031629503,304.58400031629503,58.33207206886501,153.63539263282001,36.451464858655,240.46948471658004,368.84405648252687,301.16515702150366,-1.6839947609800003,1.7348478907550002,293.1578479648035,0,9.691304334421853,64.26005594805196,0,3.4188432947914005,421.6779604006155,204.01801985792503,43.36352513521386,117.18392777416501,118.80310704328502,86.83409208376001,75.43958190807116,31.969014959525012,204.01801985792503,15.495339942261904,0,96.52539641818187,-1.6839947609800003
584339,2021,YE,64,51,368.85847463199997,377.23522509279996,78.5745323912,194.4208669824,51.0616723448,291.5881069832,450.98183992800006,367.59889671839994,10.3427509432,11.6023288568,345.1215616496,8.376750460799999,18.25273304,67.6284659208,0,1.2595779136,488.755243952,240.52643463840002,55.1594805792,143.35919463759998,134.7191032192,97.16724000079999,79.55962264000001,37.551863218400015,240.52643463839996,30.3385503216,-209.02305341439998,115.41997304079999,18.719501404
584339,2021,Q3,24,37,3.3135440292072076,34.54536359904721,0,180.16237533352802,36.4629734388152,288.2446075717312,429.3765592762954,8.109240634707207,-31.3891776353824,-36.1848742408824,0,31.23181956984,7.54983895386,393.89285221043593,0,-4.7956966055,819.0175235727104,251.78163413291603,0,143.6994018947128,150.5006656131576,108.08223223820319,150.5006656131576,42.418433374954404,251.781634132916,23.286657002111482,0,115.6320711920632,-0.15735806554240028
584339,2021,Q2,38,41,496.7829631436,524.36451477312,97.33611261488,206.09913278199997,45.24462385864,323.30675899,487.13116871296,502.32468796192,2.1932539754400002,-3.3486101767200003,389.79505609807995,27.58155162952,21.080373988959998,-37.23334606016,0,-5.5417248183200005,342.90991560727997,278.06213513136004,54.79010656936,160.85450892336002,166.80894057576,117.20762620800001,112.0188340064,49.60131436776,278.06213513136004,28.56190452776,-248.48323290544002,138.28800019696,29.77480560496
584339,2021,Q1,13,25,338.87494693472,460.24308160512,84.52868537591999,210.11403738159999,50.62179541192,327.69758628991997,433.00247988208,348.95101290816,-110.34989327088,-120.42595924432001,348.47379450616,121.36813467039998,19.94034451008,-27.240741056879997,0,-10.076065973439999,415.36058639664003,277.07579087799996,47.327804100479995,159.49224196968,169.99090747984,117.58354890831998,122.66310337936,52.40735857152001,277.075790878,27.34510210304,-250.67397887175997,137.52389341839998,11.01824139951998
517200,2023,YE,40,44,19.826777250000077,81.91291401000008,0,439.47467973000005,121.56646850999999,1002.21526602,1550.22738921,7.704119160000079,-10.64981178,1.47284631,0,62.08613676,16.65449289,1219.40344881,246.64510898999998,12.122658089999998,2994.1832523599996,880.98868512,89.05055381999999,318.24809882999995,659.26866753,562.7405862899999,559.79489367,96.52808124000012,880.9886851199999,278.379282177,-311.22375489,579.3950791799999,51.43632498
517200,2023,Q2,22,35,-16.937732565000033,49.566943124999966,0,523.0870317899999,101.966283,983.2948557299999,1504.5691536,-23.055709545000035,-38.237356125,-32.119379145,0,66.50467569,14.048687880000001,1257.1309735199998,197.304757605,6.11797698,2975.37613794,881.3285727299999,90.07021664999999,421.12074878999994,628.5654867599999,460.20782393999997,515.4962084999999,168.35766281999992,881.3285727299999,163.48594041,-301.48031007000003,474.25651181999996,28.267319565
517200,2023,Q1,21,36,-17.152994717999718,44.808516585000284,0,547.55893971,116.01497088,988.95964923,1498.281232815,-22.840447391999717,-36.288667161,-30.601214487,0,61.961511303,13.448219768999998,1201.95588483,251.5168314,5.687452673999999,2968.9069437629996,872.94467835,94.14886797,431.54396883,627.77241567,441.40070952,503.82673389,186.37170614999997,872.94467835,238.82769396,-323.79959646,454.848929289,25.672844142000002
517200,2022,YE,30,32,4.248765499999763,65.33912349999977,0,292.59066199999995,137.68296850000002,1088.0284625000002,1516.4647889999999,-1.492809500000237,-17.109893500000005,-11.3683185,0,61.09035800000001,13.320454000000002,1213.0799660000005,236.89738450000004,5.741575,2961.045059000001,950.5751570000001,97.95126950000001,155.13735650000004,716.0892340000001,795.4378005000002,587.0186280000001,-79.34856650000006,950.5751570000002,303.8441490000001,-305.68145300000003,808.7582545000002,43.980464500000004
517200,2022,Q1,30,34,270.5659803000001,336.6744748500001,1181.8687643000003,180.4002865000001,136.53465350000002,1054.3828330000003,1454.7084083000002,266.1679338500001,-32.772910100000004,-28.374863650000005,265.26076500000005,34.96619175000001,13.929060950000002,1117.5746074500003,0,4.398046450000001,2566.51847445,919.8003150000002,105.98947450000001,45.8177685,678.3096705000002,873.9825465000002,553.6026615000001,-195.6728760000001,919.8003150000002,310.50437600000004,0,887.9116074500002,33.33558445000001
517200,2021,YE,27,38,1304.02540856,1412.4271360799999,443.63894655999997,609.5855500000002,180.29798896,1286.3300108800001,1753.09837488,1297.47671808,-23.547418959999998,-16.99872848,1305.97608232,108.40172752,17.55606384,337.18789280000004,0,6.54869048,2088.75359544,1109.7940356000001,117.0404256,433.04957472,830.56902024,676.7444608799999,698.0625384,153.82455936000008,1109.7940356,355.99796119999996,-296.22374384,694.3005247199999,84.85430855999999
517200,2021,Q2,20,35,-20.01495778139997,57.58772107580003,0,538.38595776,125.81845752000001,1255.67656608,1308.6836871658,-25.64265157899997,-40.786498314,-35.158804516400004,0,77.6026788572,15.143846735,1071.6186534476,179.47731264240002,5.627693797599999,2579.7946110372,1129.85810856,118.99109936000002,412.5675002400001,819.2829792,717.2906083199999,700.29187984,101.99237088000007,1129.85810856,349.86727224,-278.38901232,732.434455055,36.816180543200005
517200,2020,YE,20,43,1670.9666430933005,1797.0122259419404,244.02708550962004,773.0483444636399,90.13677169644001,1364.89437501732,1918.2703883238005,1663.3022513965204,-85.77289753074001,-78.10850583396001,1674.2433028141802,126.04558284864002,26.34519742344001,121.25816238186002,0,7.66439169678,2042.8052104265403,1274.7577436609402,105.48464133816003,682.9117131072602,797.2787575229402,591.8460305536802,691.7941161847801,205.43272696926,1274.7577436609404,269.12480013972004,-85.77289753074001,618.1912279771202,40.27268531790001
030480,2023,YE,16,19,3807.939,3924.156,137.15699999999998,464.86799999999994,-827.13,1803.9809999999998,4012.104,3713.709,-217.77599999999998,-123.54599999999999,3815.2679999999996,115.16999999999999,104.69999999999999,28.269,0,94.22999999999999,3988.0229999999992,2632.158,164.379,1293.0449999999998,727.665,1339.1129999999998,563.286,-611.4479999999999,2632.1579999999994,3.1409999999999982,-1661.589,1443.8129999999999,-101.559
030480,2023,Q2,14,20,3398.5619999999994,3513.7319999999995,18.846,480.57299999999987,-669.0329999999999,1882.5059999999999,3588.0689999999995,3370.2929999999997,-238.71599999999998,-210.44699999999997,3516.8729999999996,115.16999999999999,99.46499999999999,21.987,0,28.269,3676.017,2551.5389999999998,164.379,1149.606,799.9079999999999,1401.933,635.5289999999999,-602.0250000000001,2551.5389999999998,46.068,-1504.539,1501.398,-123.54599999999999
030480,2023,Q1,13,20,3184.9739999999997,3302.238,-21.987,596.79,-635.529,1887.741,3383.904,3159.8459999999995,-275.361,-250.23299999999998,3343.071,117.264,96.324,18.846,0,25.128,3498.027,2523.27,184.272,1232.319,794.673,1290.951,610.4010000000001,-496.278,2523.27,70.149,-1471.0349999999999,1387.275,-158.09699999999998
030480,2022,YE,14,19,3240.57,3362.65,-8.72,677.9800000000002,-645.2800000000001,1958.7300000000002,3414.9700000000003,3218.77,-298.66,-276.86,3398.6200000000003,122.08000000000001,99.19000000000001,27.250000000000004,0,21.8,3575.2000000000003,2604.01,176.58,1323.26,833.85,1280.75,657.27,-446.9,2604.01,74.12,-1503.1100000000001,1379.94,-176.58
030480,2022,Q3,15,16,3214.4100000000003,3339.76,30.520000000000003,613.6700000000001,-567.89,1849.7300000000002,3399.71,3195.88,-298.66,-280.13,3343.03,125.35000000000001,100.28,33.79,0,18.53,3535.96,2417.6200000000003,184.21,1181.5600000000002,740.11,1236.0600000000002,555.9,-495.95000000000016,2417.6200000000003,17.44,-1439.89,1336.3400000000001,-173.31
030480,2021,YE,13,18,3516.33,3655.334,73.036,879.9660000000001,-366.358,2158.096,3688.3179999999998,3495.1259999999997,-243.84599999999998,-222.642,3601.1459999999997,139.004,100.13,18.848,0,21.204,3777.8459999999995,2524.4539999999997,175.522,1246.3239999999998,768.0559999999999,1278.1299999999999,592.5339999999999,-510.07399999999996,2524.4539999999997,58.9,-1282.8419999999999,1378.2599999999998,-104.84199999999998
030480,2021,Q2,27,26,47.11999999999989,241.48999999999987,0,931.7979999999998,-246.202,2147.4939999999997,4001.6659999999997,9.423999999999893,-97.774,-60.077999999999996,0,194.36999999999998,91.884,3728.37,0,37.696,7651.11,2393.696,192.01399999999998,1178,737.428,1215.696,545.414,-478.2679999999999,2393.696,34.162,-1102.608,1307.58,96.59599999999998
030480,2021,Q1,19,23,3312.5359999999996,3352.5879999999997,83.63799999999999,943.5780000000002,-161.386,2226.42,3468.0319999999997,3273.662,-221.464,-182.59,3384.394,40.052,89.52799999999999,115.44399999999999,0,38.873999999999995,3655.334,2387.806,168.45399999999998,1104.964,831.668,1282.8419999999999,663.214,-451.17399999999986,2387.8059999999996,93.062,-1068.446,1372.37,-181.412
030480,2020,YE,15,22,3396.915,3527.613,65.349,1020.9240000000002,-196.04700000000003,2346.3990000000003,3558.438,3375.954,-228.10500000000002,-207.144,3493.0890000000004,130.698,86.31,30.825000000000003,0,20.961000000000002,3685.4370000000004,2542.4460000000004,181.251,1216.971,839.6730000000001,1325.4750000000001,658.4220000000001,-485.802,2542.446,115.90200000000002,-967.9050000000001,1411.785,-97.40700000000001
030480,2019,Q3,24,24,4450.368,4582.656000000001,267.072,700.1279999999999,86.112,1984.32,4709.952,4415.424,-229.632,-194.688,4442.88,132.288,84.864,127.296,0,34.944,4829.76,1898.208,193.44,614.016,1065.792,1284.192,872.3519999999999,-218.4000000000001,1898.208,93.6,-671.424,1369.056,-97.344
092140,2024,Q2,19,37,228.83574257099997,241.63315694531997,16.640482490999997,92.20750912799998,45.049400154,148.20181649999998,245.90204436545997,228.83574257099997,-1.078791903,-1.078791903,227.99358124469998,12.797414374319999,3.1889343268799997,3.0009066479999995,0,0,246.7928089557,103.152415329,0,47.158107957,83.912356764,55.994307371999994,83.912356764,27.918049392,103.152415329,16.26871091013,-27.259756946819998,59.183241698879996,11.71862247132
092140,2023,YE,23,33,198.411688932,208.315847205,9.309646545,85.51571220600002,34.022561300999996,132.597329658,218.34442886399998,198.411688932,-13.456302609,-13.456302609,208.00478769299997,9.904158273,3.0705724979999998,8.998587033,0,0,235.90612003199996,98.574768357,0,51.493150905,72.242391693,47.081617451999996,72.242391693,25.160774241000006,98.574768357,12.326849265,-24.842574188999997,50.15218994999999,-3.5521443359999996
092140,2023,Q3,23,30,200.231582238,209.75163835274998,13.181936258999999,89.82640071299998,36.856831134,135.13632559799998,221.86996238624997,200.8074568425,-7.864035845999999,-8.439909926999999,207.28485164699998,9.52005611475,2.437244292,10.71514902975,0,-0.5758746044999999,238.23520634474997,98.279494464,0,52.969569578999995,76.027582524,45.309924885,76.027582524,30.717657638999995,98.279494464,10.950240053999998,-24.765332810999997,47.747169177,1.6560202687500007
092140,2023,Q2,19,31,99.42542339999999,104.21726787659999,8.587465731,101.67561485999998,40.363426782,141.19669768499998,106.14771149402999,99.42542339999999,-5.775462446999999,-5.775462446999999,97.07765568612,4.7918444766,1.2819549142499997,1.4478536661599999,0,0,104.76520741128,100.833270903,0,61.312188078,81.013009134,39.52108282499999,81.013009134,41.49192630900001,100.833270903,10.41726005532,-23.97729246177,40.803037739249994,-0.9836179703999992
