,Vlookup Supplier #,accountsPayable,accountsReceivable,bankCashBalances,bankOverdraft,debitOwnedWithinOneYear,financialAssets,fixedAssets,intangibleAssets,otherCurrentAssets,otherCurrentLiabilities,otherEquity,otherTermAssets,otherTermLiabilities,prepayments,retainedEarnings,subscribedCapital,termLoans,totalAssets,totalCurrentAssets,totalCurrentLiabilities,totalInventories,totalLiabilities,totalShareholderEquity,totalTermAssets,totalTermLiabilities,accountPayableAccrualFromCashFlow,capitalExpenditure,changeInInventoriesFromCashFlow,netChangeInCashAndCashEquivalents,netFundingCashFlow,netInvestingCashFlow,unbilledAccountsReceivableRevenueFromCashFlow,currency,financialDate,period,abnormalItems,amortization,companyTaxExpense,costOfGoodsSold,depreciation,earningsBeforeInterestAndTax,grossProfit,interestExpense,interestReceived,investmentIncome,netInvestmentIncome,netProfitAfterTax,netProfitAfterTaxAndMinorityInterests,netProfitBeforeTax,netSurplus,otherIncome,otherInvestmentExpense,otherOperatingExpense,totalOperatingExpense,totalOperatingRevenue,totalStaffCosts,salesRevenue,RRID,id,eqyYear,CHS,FHR
874,210550,,,137.5,,220.2,52.7,716.4,,,,,,,,,,426.7,1532.9,629.0,610.0,,1090.8,442.1,,,,,,,-30.8,-29.3,,CHF,2022-06-30,Q2,,,10.3,,,19.2,,,,,,-8.2,,,,,,,,,,1698.8,Ga0NjwD,2022S1,2022,37,40
875,210550,,,103.7,,203.8,81.7,750.0,,,,,,,,,,433.7,1502.0,559.9,556.9,,1050.8,451.2,,,,,,,-288.7,-29.3,,CHF,2021-12-31,YE,-0.2,,10.3,,,57.5,,20.2,2.7,,,30.1,,,,,,,,,,1700.4,Ga0NjwD,2021YE,2021,56,56
876,210550,,,124.2,,114.9,59.0,798.2,,,,,,,,,,535.0,1589.1,593.5,513.4,,1123.1,466.0,,,,,,,-308.8,-31.7,,CHF,2021-06-30,Q2,,,19.7,,,104.3,,,,,,69.7,,,,,,,,,,1900.3,Ga0NjwD,2021S1,2021,69,78
877,210550,,,322.0,,98.3,89.1,810.5,,,,,,,,,,787.5,1808.1,806.1,520.3,,1394.5,413.6,,,,,,,122.3,-37.2,,CHF,2020-12-31,YE,1.5,,8.6,,,27.8,,26.7,2.0,,,-10.7,,,,,,,,,,1740.6,Ga0NjwD,2020YE,2020,36,53
878,210550,,,238.7,,121.1,56.0,839.8,,,,,,,,,,791.9,1781.9,739.0,520.7,,1410.9,371.0,,,,,,,161.6,-79.4,,CHF,2020-06-30,Q2,,,9.0,,,-81.1,,,,,,-126.7,,,,,,,,,,1871.9,Ga0NjwD,2020S1,2020,20,42
879,210550,,,98.7,,105.9,74.4,942.5,,,,,,,,,,652.4,1839.1,664.4,592.2,,1340.2,498.9,,,,,,,17.5,-129.1,,CHF,2019-12-31,YE,-68.2,,22.4,,,-32.9,,23.9,2.4,,,-77.7,,,,,,,,,,2297.4,Ga0NjwD,2019YE,2019,23,40
880,507111,,,37305.6371,,39848.65702,18954.31411,49834.13642,,,,,,,,,,22696.92637,182828.4016,107904.0038,84655.95545,,108794.4345,74033.96711,,,,,,,12514.15817,-24186.99975,,CNY,2024-06-30,Q2,0.0,,822.44747,,,14390.1287,,1421.96908,1107.54709,,,13278.57452,,,,,,,,,,237532.2533,dJOvglD,2024Q2,2024,58,51
881,507111,,,43113.21614,,32792.60688,4915.78104,46342.01095,,,,,,,,,,22276.04664,170459.1853,102141.7809,73603.72123,,97362.6208,73096.5645,,,,,,,8395.57556,-15769.61825,,CNY,2024-03-31,Q1,0.0,,798.30481,,,13672.49262,,1409.69598,1227.77704,,,12716.15194,,,,,,,,,,234369.9102,dJOvglD,2024Q1,2024,57,53
882,507111,,,29684.15232,,24701.62062,12904.12406,48851.9079,,,,,,,,,,15390.76003,161992.0996,94228.12861,74835.11166,,91707.23477,70284.86483,,,,,,,4070.26565,-19559.91221,,CNY,2023-12-31,YE,-208.99712,,641.82934,,,13214.69171,,1376.87015,1005.58056,,,12243.21315,,,,,,,,,,231905.4598,dJOvglD,2023YE,2023,60,56
883,507111,,,31841.70147,,30703.28899,5157.39172,46638.04231,,,,,,,,,,17616.64142,172332.1739,111438.2429,85959.23523,,105380.7747,66951.39922,,,,,,,5435.96333,-17799.35891,,CNY,2023-09-30,Q3,0.0,,314.57363,,,12308.59646,,1362.54593,906.39494,,,11579.10569,,,,,,,,,,224650.9585,dJOvglD,2023Q3,2023,58,52
884,507111,,,27956.66002,,30106.07103,5420.41486,49174.46975,,,,,,,,,,18191.72675,147267.7509,86482.83993,63817.71817,,83899.75291,63367.99798,,,,,,,4283.63798,-16354.31419,,CNY,2023-06-30,Q2,0.0,,561.71983,,,12210.91097,,1322.26864,755.54027,,,11077.21206,,,,,,,,,,230038.4154,dJOvglD,2023Q2,2023,58,52
885,507111,,,31272.31625,,24645.46553,4626.40876,47679.71832,,,,,,,,,,18790.74123,146457.3665,85295.94756,64625.90079,,85522.68019,60934.68628,,,,,,,7351.38768,-12912.18944,,CNY,2023-03-31,Q1,0.0,,545.52821,,,11645.62938,,1177.20934,574.52234,,,10504.78955,,,,,,,,,,222371.0086,dJOvglD,2023Q1,2023,58,53
886,507111,,,17312.41843,,20499.32138,4307.84859,49326.26637,,,,,,,,,,12695.67565,148384.3191,88291.83321,74631.2119,,89600.44938,58783.8697,,,,,,,8156.24818,-13326.36584,,CNY,2022-12-31,YE,-218.31857,,667.31821,,,11680.68069,,1038.07064,504.34427,,,10490.67678,,,,,,,,,,214028.3943,dJOvglD,2022YE,2022,61,54
887,507111,,,24135.11035,,22164.48016,3523.43873,43212.14212,,,,,,,,,,14887.65241,160110.8426,104508.9194,89502.93073,,106211.166,53899.67664,,,,,,,16539.93963,-15153.75111,,CNY,2022-09-30,Q3,0.0,,877.92813,,,11235.10325,,856.97664,411.60812,,,9870.59264,,,,,,,,,,218185.7664,dJOvglD,2022Q3,2022,60,52
888,507111,,,19927.49904,,28306.39536,3383.75313,44726.61119,,,,,,,,,,15578.13524,131355.122,77114.82216,63879.41213,,81223.22291,50131.89906,,,,,,,14763.69852,-16678.32379,,CNY,2022-06-30,Q2,0.0,,438.92862,,,9401.23383,,731.48492,360.63326,,,8594.91226,,,,,,,,,,187760.2732,dJOvglD,2022Q2,2022,56,47
889,507111,,,22029.21297,,24633.56655,2956.06494,39724.11292,,,,,,,,,,10617.81386,125510.2698,73959.13027,64684.03978,,77190.19921,48320.07056,,,,,,,3876.86203,-13246.77629,,CNY,2022-03-31,Q1,0.0,,283.55334,,,9158.31881,,653.69479,353.77877,,,8545.54338,,,,,,,,,,174526.7971,dJOvglD,2022Q1,2022,58,50
890,40250,,,6518.83487,,35007.04916,2579.07835,93688.19779,,,,,,,,,,12681.68543,135580.9763,32960.50505,63458.12895,,80877.55178,54703.42455,,,,,,,-7510.93457,68.93156,,CNY,2024-06-30,Q2,0.0,,141.34141,,,2069.51318,,1289.69204,95.84755,,,707.25819,,,,,,,,,,113077.6974,PAkBN4a,2024Q2,2024,30,34
891,40250,,,6060.81213,,29813.04624,2687.7548,94826.88452,,,,,,,,,,13030.28814,137320.011,33404.53126,64974.33411,,82992.59588,54327.41509,,,,,,,-5404.93882,-78.94189,,CNY,2024-03-31,Q1,0.0,,132.11217,,,2231.8269,,1385.29296,102.85233,,,796.06164,,,,,,,,,,114586.2476,PAkBN4a,2024Q1,2024,31,35
892,40250,,,8906.83633,,35878.74388,2835.98841,95704.69452,,,,,,,,,,13260.80576,137519.6611,32528.74592,64452.65888,,83099.39703,54420.2641,,,,,,,-4636.77786,-942.07217,,CNY,2023-12-31,YE,-23.71703,,146.51506,,,2321.33485,,1529.02572,107.85917,,,753.80484,,,,,,,,,,113761.4436,PAkBN4a,2023YE,2023,37,36
893,40250,,,7740.84021,,31033.72604,3009.86842,95852.16236,,,,,,,,,,12832.64663,141328.6921,36033.80149,68995.93378,,86997.66431,54331.02773,,,,,,,-6921.36653,-1994.37752,,CNY,2023-09-30,Q3,0.0,,69.04428,,,2067.39999,,1624.77215,120.36316,,,450.57456,,,,,,,,,,111478.0936,PAkBN4a,2023Q3,2023,31,35
894,40250,,,7016.01645,,40695.59317,3154.85056,96525.84122,,,,,,,,,,10978.9062,141596.9267,35435.82772,72574.39981,,88815.22719,52781.6995,,,,,,,-4580.9888,-3418.27923,,CNY,2023-06-30,Q2,0.0,,16.74171,,,1612.99527,,1703.93775,128.22823,,,-24.93742,,,,,,,,,,111679.2339,PAkBN4a,2023Q2,2023,29,32
895,40250,,,6052.44604,,36729.8623,3000.48623,97620.6462,,,,,,,,,,11886.45629,142438.245,35311.85782,72934.44272,,90330.43335,52107.81162,,,,,,,-5427.07659,-3893.90828,,CNY,2023-03-31,Q1,0.0,,113.54691,,,2049.15611,,1780.53202,129.6652,,,236.76304,,,,,,,,,,115016.101,PAkBN4a,2023Q1,2023,31,33
896,40250,,,8330.06477,,47222.58241,3036.28607,101087.8302,,,,,,,,,,10666.78984,143173.445,34736.52992,76842.56137,,93101.36557,50072.07944,,,,,,,-7088.82806,-3162.06381,,CNY,2022-12-31,YE,-56.9465,,283.69848,,,3546.53791,,1885.83883,132.82955,,,1509.4154,,,,,,,,,,118142.1836,PAkBN4a,2022YE,2022,41,36
897,40250,,,9227.84974,,41302.36577,3204.10528,99882.26388,,,,,,,,,,12787.77401,146413.0121,39253.85584,77540.08757,,95513.96623,50899.04582,,,,,,,-11850.80568,-2125.37998,,CNY,2022-09-30,Q3,0.0,,673.8018,,,6091.9225,,1966.23712,140.65819,,,3527.0673,,,,,,,,,,126128.5593,PAkBN4a,2022Q3,2022,43,38
898,40250,,,6900.32311,,42797.55392,3333.69289,100779.433,,,,,,,,,,13962.68343,147338.6293,39118.14699,76769.33656,,95889.0206,51449.60872,,,,,,,-10995.60252,-2356.19436,,CNY,2022-06-30,Q2,0.0,,1094.29007,,,9288.38089,,2099.91032,140.21781,,,6167.52216,,,,,,,,,,134487.6524,PAkBN4a,2022Q2,2022,55,45
899,40250,,,8001.25228,,42401.60123,3339.95388,101202.4741,,,,,,,,,,14268.85823,147893.7527,39241.1177,78126.35967,,97495.85806,50397.89459,,,,,,,-10424.07554,-2608.66188,,CNY,2022-03-31,Q1,0.0,,1476.91303,,,11795.15128,,2233.24045,142.48805,,,8159.84409,,,,,,,,,,136602.1326,PAkBN4a,2022Q1,2022,63,52
900,503710P,,,21098.0,,7816.0,,19849.0,,,,,,,,,,4500.0,80397.0,52538.0,20862.0,,27221.0,53176.0,,,,,,,,,,JPY,2024-06-30,Q1,-411.0,,1756.0,,,2520.0,,223.0,138.0,,,2420.0,,,,,,,,,,79591.0,5aPzoOD,2025Q1,2025,52,73
901,503710P,,,18702.0,,8196.0,3134.0,19754.0,,,,,,,,,,5393.0,76408.0,49169.0,19625.0,,26024.0,50384.0,,,,,,,-260.0,-5125.0,,JPY,2024-03-31,YE,-419.0,,1797.0,,,1198.0,,236.0,126.0,,,1514.0,,,,,,,,,,76895.0,5aPzoOD,2024YE,2024,41,65
902,503710P,,,18122.0,,6100.0,,19498.0,,,,,,,,,,6100.0,75091.0,48346.0,19405.0,,26945.0,48146.0,,,,,,,,,,JPY,2023-12-31,Q3,-1263.0,,-116.0,,,-877.0,,237.0,112.0,,,-314.0,,,,,,,,,,74788.0,5aPzoOD,2024Q3,2024,24,59
903,503710P,,,19473.0,,6141.0,,19835.0,,,,,,,,,,6100.0,75894.0,49246.0,19109.0,,26418.0,49476.0,,,,,,,,,,JPY,2023-09-30,Q2,-1175.0,,-231.0,,,-63.0,,213.0,107.0,,,-80.0,,,,,,,,,,74549.0,5aPzoOD,2024Q2,2024,30,59
904,503710P,,,19396.0,,6044.0,,20087.0,,,,,,,,,,6100.0,75148.0,48723.0,19204.0,,26521.0,48627.0,,,,,,,,,,JPY,2023-06-30,Q1,-1277.0,,586.0,,,2117.0,,158.0,66.0,,,1938.0,,,,,,,,,,77217.0,5aPzoOD,2024Q1,2024,47,74
905,503710P,,,17687.0,,6152.0,2403.0,18077.0,,,,,,,,,,5027.0,70656.0,46355.0,17890.0,,23432.0,47224.0,,,,,,,1531.0,-5857.0,,JPY,2023-03-31,YE,-1267.0,,1280.0,,,3472.0,,112.0,63.0,,,3153.0,,,,,,,,,,77962.0,5aPzoOD,2023YE,2023,58,81
906,503710P,,,13998.0,,5786.0,,17962.0,,,,,,,,,,1600.0,71605.0,46895.0,20784.0,,23183.0,48422.0,,,,,,,,,,JPY,2022-12-31,Q3,-399.0,,2421.0,,,5633.0,,79.0,34.0,,,5895.0,,,,,,,,,,78399.0,5aPzoOD,2023Q3,2023,69,84
907,503710P,,,17117.0,,6041.0,,18295.0,,,,,,,,,,1600.0,76472.0,51237.0,24005.0,,26409.0,50063.0,,,,,,,,,,JPY,2022-09-30,Q2,-435.0,,3110.0,,,5753.0,,58.0,34.0,,,7325.0,,,,,,,,,,76086.0,5aPzoOD,2023Q2,2023,68,84
908,503710P,,,15304.0,,5870.0,,17361.0,,,,,,,,,,1600.0,70591.0,47092.0,20659.0,,23149.0,47442.0,,,,,,,,,,JPY,2022-06-30,Q1,-80.0,,2431.0,,,4472.0,,55.0,26.0,,,5791.0,,,,,,,,,,69753.0,5aPzoOD,2023Q1,2023,65,82
909,503710P,,,13816.0,,5913.0,2056.0,16544.0,,,,,,,,,,1859.0,66870.0,44540.0,20184.0,,22542.0,44328.0,,,,,,,171.0,-5967.0,,JPY,2022-03-31,YE,-73.0,,1786.0,,,4611.0,,51.0,24.0,,,4673.0,,,,,,,,,,66848.0,5aPzoOD,2022YE,2022,66,82
910,141820,,,5691.0,,9066.0,6335.0,28176.0,,,,,,,,,,3728.0,69436.0,32258.0,21727.0,,29737.0,39699.0,,,,,,,,,,JPY,2023-06-30,Q1,-37.0,,968.0,,,2800.0,,105.0,26.0,,,2222.0,,,,,,,,,,59738.0,PDyOm3a,2024Q1,2024,57,68
911,141820,,,5606.0,,8802.0,5198.0,28382.0,,,,,,,,,,4303.0,68843.0,32654.0,22416.0,,30726.0,38117.0,,,,,,,-2965.0,-3132.0,,JPY,2023-03-31,YE,-44.0,,928.0,,,2309.0,,93.0,12.0,,,1896.0,,,,,,,,,,58524.0,PDyOm3a,2023YE,2023,52,64
912,141820,,,6717.0,,9596.0,5593.0,29752.0,,,,,,,,,,5263.0,72531.0,34313.0,23354.0,,33007.0,39524.0,,,,,,,,,,JPY,2022-12-31,Q3,-192.0,,824.0,,,1658.0,,102.0,13.0,,,1325.0,,,,,,,,,,55812.0,PDyOm3a,2023Q3,2023,48,62
913,141820,,,6811.0,,7920.0,5406.0,29847.0,,,,,,,,,,5754.0,70788.0,32745.0,22578.0,,32575.0,38213.0,,,,,,,,,,JPY,2022-09-30,Q2,-192.0,,1040.0,,,1659.0,,100.0,12.0,,,1357.0,,,,,,,,,,53074.0,PDyOm3a,2023Q2,2023,49,64
914,141820,,,6155.0,,8847.0,5939.0,29042.0,,,,,,,,,,6705.0,68737.0,30985.0,21416.0,,32471.0,36266.0,,,,,,,,,,JPY,2022-06-30,Q1,-191.0,,823.0,,,1912.0,,107.0,10.0,,,1787.0,,,,,,,,,,51175.0,PDyOm3a,2023Q1,2023,52,65
915,141820,,,5989.0,,7967.0,6219.0,28457.0,,,,,,,,,,7050.0,67375.0,30166.0,20959.0,,32369.0,35006.0,,,,,,,-2511.0,-3079.0,,JPY,2022-03-31,YE,-169.0,,788.0,,,2433.0,,113.0,11.0,,,2106.0,,,,,,,,,,50783.0,PDyOm3a,2022YE,2022,53,66
916,141820,,,5556.0,,9006.0,6119.0,28235.0,,,,,,,,,,5814.0,65625.0,28992.0,21167.0,,31705.0,33920.0,,,,,,,,,,JPY,2021-12-31,Q3,-94.0,,945.0,,,2864.0,,128.0,9.0,,,2457.0,,,,,,,,,,51168.0,PDyOm3a,2022Q3,2022,58,66
917,141820,,,6255.0,,8809.0,6049.0,28141.0,,,,,,,,,,6437.0,65205.0,28776.0,20805.0,,31793.0,33412.0,,,,,,,,,,JPY,2021-09-30,Q2,-94.0,,934.0,,,2959.0,,142.0,9.0,,,2610.0,,,,,,,,,,51144.0,PDyOm3a,2022Q2,2022,59,67
918,141820,,,5901.0,,8784.0,5889.0,28600.0,,,,,,,,,,7168.0,64564.0,27889.0,20183.0,,31935.0,32629.0,,,,,,,,,,JPY,2021-06-30,Q1,-94.0,,1097.0,,,1439.0,,148.0,9.0,,,1137.0,,,,,,,,,,47820.0,PDyOm3a,2022Q1,2022,47,58
919,141820,,,4766.0,,9088.0,5216.0,27852.0,,,,,,,,,,8009.0,61809.0,26131.0,19254.0,,31542.0,30267.0,,,,,,,596.0,-3489.0,,JPY,2021-03-31,YE,-94.0,,1108.0,,,-259.0,,157.0,9.0,,,-671.0,,,,,,,,,,45276.0,PDyOm3a,2021YE,2021,25,40
920,032380P,,,97403.0,,74694.0,20126.0,93523.0,,,,,,,,,,81700.0,350499.0,215015.0,128779.0,,228122.0,122377.0,,,,,,,-31810.0,-1820.0,,JPY,2024-06-30,Q1,-4608.0,,2592.0,,,19303.0,,2386.0,1668.0,,,17826.0,,,,,,,,,,349494.0,2AzmW7a,2025Q1,2025,62,71
921,032380P,,,102245.0,,117130.0,20945.0,94294.0,,,,,,,,,,53857.0,357492.0,220982.0,168575.0,,234911.0,122581.0,,,,,,,-13793.0,-5241.0,,JPY,2024-03-31,YE,-4984.0,,2856.0,,,16168.0,,2361.0,1583.0,,,15660.0,,,,,,,,,,344154.0,2AzmW7a,2024YE,2024,55,60
922,032380P,,,87117.0,,92107.0,20068.0,92184.0,,,,,,,,,,72265.0,338716.0,208001.0,143936.0,,233679.0,105037.0,,,,,,,-20423.0,-8057.0,,JPY,2023-12-31,Q3,-716.0,,4064.0,,,16859.0,,2386.0,1525.0,,,13533.0,,,,,,,,,,339282.0,2AzmW7a,2024Q3,2024,60,65
923,032380P,,,85343.0,,99336.0,22995.0,95856.0,,,,,,,,,,71220.0,350166.0,212814.0,153429.0,,243284.0,106882.0,,,,,,,-20754.0,-10960.0,,JPY,2023-09-30,Q2,-598.0,,3790.0,,,12674.0,,2322.0,1397.0,,,8479.0,,,,,,,,,,332466.0,2AzmW7a,2024Q2,2024,52,57
924,032380P,,,82774.0,,94207.0,21082.0,96882.0,,,,,,,,,,77095.0,342000.0,205638.0,148071.0,,243339.0,98661.0,,,,,,,-20509.0,-9824.0,,JPY,2023-06-30,Q1,-462.0,,3728.0,,,9916.0,,2228.0,1199.0,,,5726.0,,,,,,,,,,331778.0,2AzmW7a,2024Q1,2024,48,53
925,032380P,,,75792.0,,79090.0,18209.0,93681.0,,,,,,,,,,99769.0,328452.0,198189.0,130513.0,,241494.0,86958.0,,,,,,,-20677.0,-9168.0,,JPY,2023-03-31,YE,-454.0,,2985.0,,,6264.0,,2126.0,1002.0,,,2870.0,,,,,,,,,,319500.0,2AzmW7a,2023YE,2023,39,48
926,032380P,,,70951.0,,65715.0,17383.0,93759.0,,,,,,,,,,106429.0,337638.0,206880.0,125259.0,,247946.0,89692.0,,,,,,,-18963.0,-8976.0,,JPY,2022-12-31,Q3,-2849.0,,2734.0,,,4377.0,,2041.0,889.0,,,3355.0,,,,,,,,,,314606.0,2AzmW7a,2023Q3,2023,40,48
927,032380P,,,77764.0,,64043.0,17726.0,100773.0,,,,,,,,,,115633.0,360589.0,222196.0,127047.0,,259746.0,100843.0,,,,,,,-13167.0,-8165.0,,JPY,2022-09-30,Q2,-3992.0,,2537.0,,,141.0,,1960.0,749.0,,,558.0,,,,,,,,,,302608.0,2AzmW7a,2023Q2,2023,28,39
928,032380P,,,79993.0,,58078.0,18140.0,100780.0,,,,,,,,,,122062.0,350592.0,211912.0,115582.0,,254745.0,95847.0,,,,,,,-12675.0,-7242.0,,JPY,2022-06-30,Q1,-4294.0,,2105.0,,,-2049.0,,1933.0,643.0,,,-973.0,,,,,,,,,,283546.0,2AzmW7a,2023Q1,2023,24,39
929,032380P,,,74556.0,,60029.0,18266.0,99385.0,,,,,,,,,,128058.0,342750.0,206711.0,115447.0,,254549.0,88201.0,,,,,,,-13025.0,-6842.0,,JPY,2022-03-31,YE,-4384.0,,3082.0,,,2803.0,,1937.0,562.0,,,1816.0,,,,,,,,,,286482.0,2AzmW7a,2022YE,2022,32,43
930,521758,,,1235.941,,186.353,318.494,2300.211,,,,,,,,,,1043.773,7490.17,4096.783,2742.209,,4370.005,3120.165,,,,,,,-193.648,-429.335,,EUR,2024-06-30,Q2,-59.969,,132.043,,,536.431,,,,,,345.017,,,,,,,,,,7989.451,kDeZO9J,2024Q2,2024,67,83
931,521758,,,1224.949,,439.341,286.054,2296.147,,,,,,,,,,1048.401,7577.221,4218.527,2901.882,,4571.593,3005.628,,,,,,,-174.772,-568.244,,EUR,2024-03-31,Q1,2.552,,123.631,,,457.468,,,,,,261.391,,,,,,,,,,7966.898,kDeZO9J,2024Q1,2024,62,77
932,521758,,,1090.45,,434.288,359.401,2247.591,,,,,,,,,,840.375,7061.644,3756.909,2681.579,,4163.718,2897.926,,,,,,,-469.261,-538.497,,EUR,2023-12-31,YE,50.205,,130.658,,,464.027,,75.692,30.735,,,266.317,,,,,,,,,,7954.141,kDeZO9J,2023YE,2023,65,79
933,521758,,,869.415,,417.065,281.23,2216.788,,,,,,,,,,850.437,7046.3,3731.547,2715.385,,4124.048,2922.255,,,,,,,-480.368,-409.693,,EUR,2023-09-30,Q3,-166.9,,119.68,,,639.51,,0.0,,,,310.78,,,,,,,,,,9221.07,kDeZO9J,2023Q3,2023,71,82
934,521758,,,930.6,,428.8,354.3,2197.1,,,,,,,,,,851.8,7031.9,3801.9,2765.4,,4201.7,2830.0,,,,,,,-508.0,-119.7,,EUR,2023-06-30,Q2,-168.2,,59.4,,,592.8,,0.0,,,,515.3,,,,,,,,,,8405.0,kDeZO9J,2023Q2,2023,72,86
935,521758,,,1089.1,,134.5,364.2,2226.2,,,,,,,,,,1164.8,7214.1,3956.1,2275.1,,4100.3,3113.9,,,,,,,-187.4,-104.1,,EUR,2023-03-31,Q1,-179.2,,42.4,,,507.7,,0.0,,,,454.0,,,,,,,,,,8072.4,kDeZO9J,2023Q1,2023,68,85
936,521758,,,576.129,,215.602,452.763,1956.47,,,,,,,,,,1173.923,6444.973,3508.57,2039.14,,3705.833,2739.14,,,,,,,-149.249,-562.658,,EUR,2022-05-31,YE,0.496,,70.028,,,278.321,,25.547,8.406,,,183.993,,,,,,,,,,6326.116,kDeZO9J,2022YE,2022,55,70
937,521758,,,470.06,,79.068,359.649,1791.455,,,,,,,,,,1287.701,6212.384,3514.831,1756.958,,3591.031,2621.353,,,,,,,-132.016,-697.921,,EUR,2022-02-28,Q3,45.512,,78.262,,,366.243,,,,,,277.227,,,,,,,,,,6387.569,kDeZO9J,2022Q3,2022,63,78
938,521758,,,636.113,,87.655,352.376,1765.905,,,,,,,,,,1283.575,6047.346,3393.157,1661.984,,3531.043,2516.303,,,,,,,-233.473,-479.709,,EUR,2021-11-30,Q2,-80.455,,104.508,,,508.964,,,,,,397.03,,,,,,,,,,6316.513,kDeZO9J,2022Q2,2022,72,85
939,521758,,,508.609,,144.018,329.567,1724.073,,,,,,,,,,1266.335,6171.21,3619.109,1778.385,,3623.896,2547.314,,,,,,,-479.836,-742.437,,EUR,2021-08-31,Q1,-71.223,,133.454,,,648.02,,,,,,503.817,,,,,,,,,,6508.861,kDeZO9J,2022Q1,2022,75,88
940,584422,,,335.736,,73.013,1599.392,1130.046,,,,,,,,,,1397.775,6683.57,2131.233,1043.545,,2917.664,3765.906,,,,,,,-631.712,496.837,,NOK,2024-06-30,Q2,-702.0,,-13.604,,,-500.912,,,,,,-1219.53,,,,,,,,,,4916.472,ZD8g9eA,2024Q2,2024,14,32
941,584422,,,109.276,,1716.112,1560.251,1379.714,,,,,,,,,,383.032,6930.903,2095.384,3218.712,,3729.051,3201.852,,,,,,,-197.32,-614.249,,NOK,2024-03-31,Q1,-702.0,,-7.202,,,-493.438,,,,,,-1081.607,,,,,,,,,,5135.26,ZD8g9eA,2024Q1,2024,17,20
942,584422,,,154.35,,1170.335,1330.6,1313.562,,,,,,,,,,387.26,6428.096,1956.872,2685.601,,3214.063,3214.033,,,,,,,429.516,-354.781,,NOK,2023-12-31,YE,-702.0,,8.205,,,-480.841,,184.007,19.301,,,-941.182,,,,,,,,,,5181.021,ZD8g9eA,2023YE,2023,16,22
943,584422,,,163.606,,107.592,2138.153,1303.354,,,,,,,,,,1467.192,7525.835,2204.974,1476.875,,3427.974,4097.861,,,,,,,507.194,-250.368,,NOK,2023-09-30,Q3,,,-20.43,,,-75.343,,,,,,-401.469,,,,,,,,,,5354.945,ZD8g9eA,2023Q3,2023,17,27
944,584422,,,228.806,,59.212,2209.792,1306.606,,,,,,,,,,1831.553,8012.683,2587.347,1350.641,,3693.595,4319.088,,,,,,,898.643,-603.838,,NOK,2023-06-30,Q2,,,-2.21,,,-244.133,,,,,,-323.256,,,,,,,,,,5348.893,ZD8g9eA,2023Q2,2023,16,25
945,584422,,,1649.991,,251.012,198.89,2043.446,,,,,,,,,,2504.456,9444.672,4471.505,2233.672,,5230.351,4214.321,,,,,,,1089.429,-542.774,,NOK,2023-03-31,Q1,,,-7.757,,,-428.424,,,,,,-484.793,,,,,,,,,,5161.658,ZD8g9eA,2023Q1,2023,15,34
946,584422,,,713.547,,305.248,194.701,1809.54,,,,,,,,,,1963.158,7903.742,3323.707,2000.28,,4434.936,3468.806,,,,,,,520.309,-517.428,,NOK,2022-12-31,YE,-0.743,,8.859,,,-395.352,,106.323,15.207,,,-425.977,,,,,,,,,,4917.945,ZD8g9eA,2022YE,2022,14,30
947,584422,,,687.204,,271.237,157.979,1711.154,,,,,,,,,,1784.132,8100.295,3484.378,1968.122,,4412.962,3687.333,,,,,,,536.452,-696.115,,NOK,2022-09-30,Q3,,,25.211,,,-316.334,,,,,,-406.449,,,,,,,,,,4626.061,ZD8g9eA,2022Q3,2022,15,29
948,584422,,,803.724,,91.802,4.286,1537.072,,,,,,,,,,1865.126,7603.101,3453.236,1604.405,,4010.98,3592.121,,,,,,,514.586,-638.596,,NOK,2022-06-30,Q2,,,36.199,,,-242.769,,,,,,-390.424,,,,,,,,,,4258.434,ZD8g9eA,2022Q2,2022,15,30
949,584422,,,1029.135,,62.026,5.675,1354.68,,,,,,,,,,1822.315,6974.171,3252.373,1335.23,,3509.311,3464.86,,,,,,,417.096,-570.115,,NOK,2022-03-31,Q1,,,32.261,,,-201.09,,,,,,-347.168,,,,,,,,,,3866.316,ZD8g9eA,2022Q1,2022,15,32
950,193020,,,139.352,,270.354,6.34,284.44,,,,,,,,,,572.277,1971.324,623.936,531.104,,1266.691,704.633,,,,,,,510.245,-731.768,,EUR,2024-06-30,Q3,-2.0154,,31.597,,,123.043,,21.91,1.6,,,77.999,,,,,,,,,,1277.071,JGQ1E0A,2024Q3,2024,53,49
951,193020,,,124.373,,285.198,6.34,278.128,,,,,,,,,,627.799,1956.355,616.328,531.293,,1263.74,692.615,,,,,,,519.916,-730.477,,EUR,2024-03-31,Q2,-3.002,,34.314,,,122.111,,14.11,,,,75.411,,,,,,,,,,1232.89,JGQ1E0A,2024Q2,2024,52,49
952,193020,,,218.728,,6.825,6.215,244.93,,,,,,,,,,250.728,1343.739,614.709,257.359,,647.879,695.86,,,,,,,-67.514,-86.113,,EUR,2023-12-31,Q1,-3.602,,15.094,,,128.333,,13.71,,,,99.983,,,,,,,,,,1229.998,JGQ1E0A,2024Q1,2024,61,76
953,193020,,,193.099,,14.895,6.455,247.151,,,,,,,,,,297.883,1334.305,600.05,226.928,,622.304,712.001,,,,,,,-66.417,-81.445,,EUR,2023-09-30,YE,1.0,,16.012,,,137.137,,10.51,3.329,,,103.313,,,,,,,,,,1215.254,JGQ1E0A,2023YE,2023,61,76
