vlookup_supplier_number,eqy_year,period,chs,fhr,opProf_capEmp,opProf_shareEq,opProf_totRev,opProf_totAssets,opProfB4Dep_capEmp,opProfB4Dep_totRev,opProfB4Dep_totAssets,opProfB4Dep_shareEq,grProf_capEmp,grProf_totRev,grProf_totAssets,opProfAftTax_capEmp,opProfAftTax_shareEq,opProfAftTax_totRev,opProfAftTax_totAssets,netProfAftTax_capEmp,netProfAftTax_shareEq,netProfAftTax_totRev,netProfAftTax_totAssets,netProfB4Tax_capEmp,netProfB4Tax_shareEq,netProfB4Tax_totRev,netProfB4Tax_totAssets,cogs_totRev,cogs_totCashOpExp,dep_totRev,dep_totCashOpExp,intExp_totRev,intExp_totCashOpExp,intExp_staffCost,othOpExp_totRev,othOpExp_totCashOpExp,staffCost_totRev,staffCost_totCashOpExp,taxExp_totRev,taxExp_totCashOpExp,opProf_intExp,intExp_totLiab,totRev_inv,totRev_staffCost,opProfAftTax_intExp,termLiab_capEmp,termLiab_totRev,shareEq_totAssets,totLiab_totAssets,currAssets_totAssets,currAssets_totLiab,currLiab_totAssests,currLiab_totLiab,totRev_capEmp,totRev_shareEq,totRev_totAssets,currAssets_currLiab,qAssets_capEmp,qAssets_currAssets,qAssets_currLiab,qAssets_totAssets,qAssets_totRev,workCap_capEmp,workCap_totRev,workCap_totAssets,totRev_workCap,totDebt_totAssets,cash_currLiab,totCashOpExp_currLiab,totCashOpExp_currDebtServ,opProf_currDebtServ,netProf_totAssets,cogs_sales
120690,2018,YE,22,52,1.698941026444196,1.9044713557466817,0.9319720456342122,1.3432122724700524,1.7706255753191964,0.9712953621093142,1.3998873213956207,1.9848279825260076,0.015491186430157622,0.008497853946603228,0.012247600949197942,1.7238399251164456,1.9323824124419129,0.9456305995030199,1.3628977740542667,0.03488907286491699,0.03910979773021316,0.01913876944643069,0.027583906750042624,0.009990174192667352,0.011198741034981792,0.0054802155776230085,0.007898405165828248,0.9248036034385604,0.9053067403151009,0.039323316475101996,0.03849429578787186,0.0016882266180287854,0.0016526351441518404,0.05881372287147311,0,0,0.028704637890685874,0.028099481948513607,-0.013658553868807682,-0.013370601968258851,552.0420278187567,0.00825626399443272,17.59255261303999,34.83757585823724,560.1325020021076,0.10791988479233607,0.05920059273924749,0.7052940273514496,0.29470597264855053,0.3739627137289494,1.268934967174608,0.20938263802991866,0.7104797915976288,1.822952774606085,2.0434854936562803,1.441258113655103,1.7860254185713045,0.2417327290251573,0.5110618933582293,0.9127695320009748,0.19111809252369838,0.13260504188178568,0.2081665336679753,0.11419195086551666,0.16458007569903074,8.757184656365977,0.2947059726485505,0.2437125220566536,7.031611332681073,6.950837815035522,6.341416549555341,0.027583906750042624,0.9908948455192477
120690,2017,YE,22,51,1.7399828456751623,2.030343817419499,0.8218506306771303,1.3969186900672341,1.8146446729275048,0.8571158460597768,1.4568597993618482,2.1174648943518495,0.28869224711438746,0.13635876120979398,0.2317721675670386,1.7411664050537645,2.0317248841770628,0.8224096643619542,1.3978688926631295,0.017805242461850907,0.020776505952302425,0.008409996560025439,0.014294667351439918,0.01662168308324857,0.019395439194738115,0.007850962875201536,0.013344464755544539,0.8381260367953235,0.7563432765985266,0.03526521538264649,0.03182410208188922,0.0013888330014882352,0.001253313292843451,0.038929088584676245,0.08169298181654255,0.07372153450629135,0.035675970128797856,0.0321947761535007,-5.590336848239033e-4,-5.04484230707553e-4,591.7562657255824,0.007566631131162275,24.709356829194995,28.030071681016295,592.1587861756472,0.14301073998066782,0.06754863540112009,0.6880207569192259,0.31197924308077407,0.3616149931813225,1.1590995272967481,0.19716525163488585,0.6319819539527446,2.1171521694174213,2.470453561307947,1.699723329184891,1.8340706092114427,0.289682331125485,0.6431343992928239,1.1795538995158248,0.23256704141494844,0.13682641017022276,0.20483635253870203,0.09675088805499844,0.16444974154643666,10.335822441562973,0.31197924308077407,0.5492509024081997,9.552966167729057,9.439943055981894,7.0011903500843164,0.014294667351439918,0.8600709200503324
120690,2015,Q3,28,63,1.796607001021067,2.1370214017207187,0.8208241289642775,1.3750331926772816,1.8046231752833397,0.8244865154810372,1.3811683717579852,2.1465564508152974,0.37002691494976786,0.16905590370312737,0.2832001043916327,1.7963007758251424,2.1366571541156136,0.8206842224462861,1.374798823219414,0.06558162157455888,0.07800778288447634,0.029962578000869614,0.050192894964435,0.06588784677048339,0.07837203048958133,0.030102484518860915,0.05042726442230252,0.8083893092827674,0.7183806250867321,0.0036623865167597406,0.0032546045389360606,0.0012247356599945803,0.0010883696244987852,0.00781973683584989,0,0,0.15662108402161715,0.13918238520625298,1.3990651799130458e-4,1.2432887309887143e-4,670.2051355048402,0.005753949474269093,21.422136838578353,6.384836411054199,670.0909014520879,0.15929387347268853,0.07277732685459584,0.6434344511337659,0.35656555462312567,0.5417072239273681,1.519235991541385,0.234649986393347,0.6580837193916891,2.1887843420100728,2.603507044093879,1.675186125939438,2.30857556078992,0.5263683340508918,0.7436784924285522,1.7168379927056472,0.4028560116279613,0.2404843291082304,0.40119844786705827,0.18329738575277693,0.3070572375340211,5.455615179088009,0.35656555462312567,1.0224681932645716,8.03356819753757,7.963935593552182,5.809140800458537,0.050192894964435,0.8270430900298786
507755,2024,YE,17,28,-0.01582441272006267,-0.05315436591639041,-0.012130004087784061,-0.012740498948901028,0.09413370800601283,0.07215700722109862,0.07578862035026682,0.3161960983281559,0,0,0,-0.08962916713341487,-0.30106529897003215,-0.06870410819951728,-0.07216193926782417,-0.12102842974035917,-0.4065357466662259,-0.09277281713130324,-0.09744200996092836,-0.047223675327006956,-0.15862481361258407,-0.036198713019570006,-0.03802056964200519,0,0,0.08428701130888268,0.04345017065879558,0.021958851573590683,0.011319844345259475,NA,0.9277837700146192,0.47827491467060224,0,0,0.05657410411173322,0.029164095871367333,-0.5523970161705765,0.03033497536355999,9.601008906399134,NA,-3.1287659998643034,0.7022932651486462,0.5383340492804436,0.23968866393668015,0.7603113360633198,0.34135561019489813,0.4489681976364345,0.1948832999819173,0.25632039236843257,1.304567797796473,4.382056719166431,1.0503293203117539,1.751589850061917,0.2670110901903108,0.6297687261665714,1.1030965086397893,0.2149750878022537,0.20467398523964445,0.18192680664764632,0.13945370026374737,0.1464723102129808,7.170838766620823,0.7603113360633198,0.33105864609595903,10.454903588966747,9.348525413288492,-0.05845678038063233,-0.09744200996092836,0
507755,2023,YE,15,18,-0.1374675507878523,-0.9834368784748957,-0.12145434985906992,-0.1022892784996643,-0.028212119949696496,-0.0249257709692117,-0.020992571541875837,-0.2018282788882029,0,0,0,-0.09941686868861299,-0.7112239539479588,-0.08783608264203556,-0.0739758561971319,-0.11986987266893986,-0.8575438547141309,-0.10590657481897979,-0.08919488794904752,-0.15792055476817918,-1.1297567792410677,-0.13952484203601415,-0.1175083102515799,0,0,0.09652857888985822,0.04501817037404665,0.01972962602232393,0.009201333697273783,NA,1.0238425741595027,0.4774909148129767,0,0,-0.033618267217034356,-0.01567859900831596,-6.155937761904113,0.018545293935422733,11.129725463606766,NA,-4.451989233990024,0.8602172135196501,0.7600129762029793,0.10401204260134468,0.8959879601127575,0.31427885415999074,0.3507623630572443,0.2559023717711907,0.2856091634746812,1.1318454295573883,8.097172967588488,0.8422034996552704,1.2281201302854514,0.2967938278137604,0.7026994671322789,0.8629993611260117,0.2208435833491687,0.2622211655966332,0.07845271933973877,0.06931398695528412,0.058376482388800055,14.427102579528725,0.8959879601127575,0.3372205936523118,7.056848643352352,6.6265694573652825,-0.37534769739951096,-0.08919488794904752,0
507755,2023,Q2,18,17,1.0132713163388862,8.06706715046704,0.9742680748873682,0.7442559085829847,1.0132713163388862,0.9742680748873682,0.7442559085829847,8.06706715046704,-0.1400782251227457,-0.13468627851529302,-0.1028885798209583,1.0464601495397219,8.331297018380566,1.0061793903553389,0.7686333727531397,-0.15484154741351633,-1.232756854482297,-0.14888132514815397,-0.1137323584496885,-0.1880303806143518,-1.4969867223958242,-0.18079264061612446,-0.13810982261984342,1.1345757279653697,0.9567870208506682,0,0,0.02059553808804666,0.017368204734483885,0.8038420435890015,0,0,0.025621374562708254,0.02160648957466589,-0.03191131546797052,-0.02691079291179521,47.304812854237525,0.017332244024103,7.135577467513597,39.02991221460435,48.854241440737596,0.8743940892719329,0.8407365651342937,0.09225854882587613,0.9077414511741237,0.2894299300464329,0.3188462195618234,0.26549197970776256,0.292475329141751,1.0400333773186883,8.280130857618058,0.7639128570121992,1.0901644952326612,0.22103802695375296,0.5609447632491118,0.6115220646808727,0.16235420358710329,0.21252974353920395,0.03259045466807319,0.03133596995905526,0.023937950338670348,31.91220828034483,0.9077414511741237,-0.11258579710055695,3.412012602901961,3.2211269042649153,2.6464768163212087,-0.1137323584496885,1.1347011698036902
507755,2023,Q1,17,18,0.927835194617454,5.952551002116596,0.9717674604026297,0.691234311031483,0.927835194617454,0.9717674604026297,0.691234311031483,5.952551002116596,-0.15806207346217277,-0.16554618816506367,-0.1177557491714675,0.9513990321743552,6.103725419380296,0.9964470271110806,0.7087892961337866,-0.18143513402993272,-1.1640018563149237,-0.1900259447441764,-0.1351686060149869,-0.20499897162466896,-1.315176273821355,-0.21470551149225378,-0.15272359114547748,1.1653786260817214,0.9540486608967902,0,0,0.02126190785687785,0.017406269743566405,0.7575957560005286,0,0,0.02806497751402796,0.02297566955160485,-0.02467956670845092,-0.020204169737415012,45.70462194380549,0.017110939182502394,7.066478548235031,35.631598119049315,46.86536287423274,0.8441281403069817,0.8840969429907409,0.11612404678022839,0.8838759532197717,0.28024566717952515,0.31706447738356264,0.25500313521036605,0.2885055694539986,0.9547913800622905,6.125489116141317,0.7113165846745741,1.0989891043823252,0.2036266298016153,0.5413150623046141,0.5948993555108104,0.15170120078988283,0.21326819036461214,0.033882735837132534,0.03548705669601042,0.025242531969159106,28.179288256172104,0.8838759532197716,0.17688314319638998,3.4073279583362996,3.216557565303385,2.558922650902625,-0.1351686060149869,1.1655739320780698
507755,2022,YE,17,17,0.9033109595001163,4.62488635234672,0.976114460971328,0.6740888651643332,0.9033109595001163,0.976114460971328,0.6740888651643332,4.62488635234672,-0.16562938036965555,-0.1789784920023663,-0.12359965289587346,0.9487140423960677,4.857346831466951,1.0251768633714313,0.7079705670327915,-0.15888302123947193,-0.8134695021930077,-0.171688401434305,-0.11856523421399104,-0.20428610413542336,-1.0459299813132386,-0.22075080383440834,-0.15244693608244944,1.178575164330922,0.9616785755344871,0,0,0.018693428146258764,0.015253222616273281,0.7960676216511903,0,0,0.023482211357227622,0.019160712232756432,-0.04906240240010332,-0.04003330689495444,52.21698520646595,0.015111989943887542,7.039454227927189,42.58542710425816,54.84156546088667,0.8046847228923224,0.8695393167515317,0.145752525318226,0.8542474746817741,0.2901626602055962,0.3396704922232146,0.2537576810344829,0.2970540605098226,0.9254149954926749,4.738057407473005,0.6905838322419173,1.143463555557029,0.22078130596905668,0.5678068764390473,0.6492664698027236,0.16475635375058423,0.2385754575454189,0.048784393816716266,0.052716234396811675,0.036404979171113384,18.969488459146863,0.8542474746817741,-0.4922963705349195,3.3352205187868402,3.17376215754833,2.527829513149608,-0.11856523421399104,1.1790507081075376
507755,2022,Q3,17,17,0.877318687429054,3.5273502007721986,0.9747616985632181,0.650291396084095,0.877318687429054,0.9747616985632181,0.650291396084095,3.5273502007721986,-0.16394370722181972,-0.18215278987000372,-0.12151933359689275,0.9268876355688708,3.726647265428865,1.0298362259579936,0.6870331878071493,-0.15347781217222786,-0.6170733615241322,-0.17052445710825626,-0.11376174037496667,-0.2030467602366024,-0.8163704258774747,-0.22559898441921017,-0.15050353204210107,1.1816797230304115,0.9597709071065453,0,0,0.01915402686704839,0.015557073022955697,0.7734240025823115,0,0,0.02476523459718969,0.020114546446727374,-0.055074527394775544,-0.04473202686476803,50.890692872533684,0.015666409880015147,6.107075075008166,40.37918542929846,53.766042676366474,0.751281092748604,0.8347252196486243,0.1843569135669418,0.8156430864330583,0.2716075082356952,0.3329979898726042,0.2587740288654434,0.3172638046833755,0.9000340172600201,3.6186795254383215,0.6671285884976946,1.0495933824059482,0.1775495284437771,0.48453859946691114,0.5085685075207163,0.13160432164522126,0.1972697976286412,0.01731385551778258,0.019236890146098338,0.012833479370251795,51.983454311237615,0.8156430864330583,-0.5044196757267583,3.1741033722901015,3.0247423282735726,2.3947194299100643,-0.11376174037496667,1.1822390010983035
507755,2022,Q2,16,20,1.6845890167886606,5.852116329465024,0.974499152211238,1.237973582038803,1.6845890167886606,0.974499152211238,1.237973582038803,5.852116329465024,-0.3162729044467246,-0.18295719263221638,-0.23242315871565955,1.7509892236307738,6.082784896615806,1.01291026888683,1.2867698766205815,-0.3251566518805021,-1.1295660443824336,-0.18809625281627135,-0.23895166182408342,-0.3915568587226152,-1.3602346115332158,-0.22650736949186337,-0.287747956405862,1.1822171787399558,0.9597953186810705,0,0,0.01952935685540583,0.01585511158503781,0.7887196746699666,0,0,0.024760833896501605,0.02010234065946466,-0.03841111667559201,-0.031184464778154737,49.89919327228082,0.03146587239348098,9.200357008748432,40.38636195291013,51.866033089894145,0.712140203312968,0.41195806067106094,0.21154288676827676,0.7884571132317231,0.269437122070928,0.3417270483698991,0.26511833467918633,0.3362495311793447,1.7286716083499472,6.0052554342258535,1.2703690703370185,1.016290036662186,0.13684494934322058,0.3732404929622693,0.3793205942764371,0.10056484426408832,0.07916191177215082,0.005876847383117545,0.003399632038109955,0.004318787391741687,294.1494811173611,0.7884571132317231,-1.6606223913219529,5.902130213896941,5.397077462895148,4.269937111112268,-0.23895166182408342,1.1830926837617712
507755,2022,Q1,16,20,0.7950335972745302,2.428566753559687,0.9719105235150434,0.5796957749056392,0.7950335972745302,0.9719105235150434,0.5796957749056392,2.428566753559687,-0.09621979739225636,-0.1176265178938435,-0.07015830551285127,0.797630309653776,2.4364988577807063,0.975084945447126,0.5815891580281315,-0.12941609707991308,-0.3953237093641988,-0.1582082406270676,-0.09436326331262965,-0.1320128094591589,-0.4032558135852178,-0.16138266255915015,-0.09625664643512195,1.115887213666963,0.9549025281442418,0,0,0.019145276634110992,0.01638326242654636,0.7265712135237784,0,0,0.026350172258076156,0.022548735927879128,-0.003174421932082561,-0.0027164604910033924,50.76502899850494,0.01499957439346783,3.9264182357277537,37.950416043049074,50.930836053307516,0.6726325944678256,0.8222780763776529,0.2386987197514527,0.7613012802485474,0.28805356611006017,0.3783700009226535,0.2708537388949282,0.3557773327354719,0.8180111008564714,2.498755487054974,0.59644973573194,1.0635022698424121,0.14942011633868488,0.3782252052405052,0.4022433642848895,0.10894911916223694,0.18266270003211385,0.02358899459905952,0.028837010371083525,0.017199827215131983,34.67765857596513,0.7613012802485473,0.09594251628452513,2.573358385605818,2.4692545975764157,2.0536711278645696,-0.09436326331262965,1.1178314626548986
507755,2021,YE,31,32,0.795484792931189,2.2405449472244996,0.9800529685584252,0.5578725368206684,0.795484792931189,0.9800529685584252,0.5578725368206684,2.2405449472244996,0.054381410403656905,0.06699897116085818,0.038137618276755984,0.817411327202487,2.302302740721315,1.0070668916324297,0.5732495891619724,0.04844341547857837,0.13644465707116887,0.0596832441911894,0.03397330951571048,0.026516881207280428,0.07468686357435336,0.03266932111718484,0.01859625717440643,0.9330010288391419,0.958994486432729,0,0,0.014372721180619831,0.014773145946472159,0.7205443688559737,0,0,0.019947031441574874,0.020502756783635476,-0.027013923074004575,-0.02776653238755939,68.18840748681106,0.010893778012382302,3.9101204349209935,50.13277303587822,70.0679348730676,0.644959234619861,0.7946025091934623,0.2489896654435517,0.7510103345564483,0.31562415051495973,0.42026605492901703,0.29870119230685865,0.39773246593640227,0.8116753057758498,2.2861467891068696,0.5692269241745694,1.0566551411375553,0.20510102467291855,0.45572274436249727,0.4815417807639486,0.14383710405975936,0.2526885112968544,0.024130881191382108,0.02972972199556608,0.016922958208101125,33.63637238683702,0.7510103345564482,0.11611009473164421,1.8540203215415811,1.804593036553368,1.8178699610695832,0.03397330951571048,0.9330010288391419
507755,2021,Q3,16,24,0.7411121522371146,2.412440393476642,0.9783469408639276,0.5046244966714784,0.7411121522371146,0.9783469408639276,0.5046244966714784,2.412440393476642,-0.015085448848329427,-0.019914398499298068,-0.010271707202712282,0.7696854874423921,2.505451239159693,1.0160667852950023,0.5240801281203274,-0.015566136504111277,-0.05067030186933794,-0.020548957379658676,-0.01059900822675149,-0.04413947170938886,-0.14368114755238867,-0.058268801810733344,-0.030054639675600573,1.019914398499298,0.9592689215557583,0,0,0.016678159833638004,0.015686454099176544,0.7702449676430881,0,0,0.021653059136072458,0.020365539222120886,-0.037719844431074664,-0.03547697193204482,58.66036484976658,0.010877865829466928,2.9799646318708146,46.1828508256402,60.92199591742177,0.6927956627483447,0.9145640308928356,0.20917594400923145,0.7908240559907687,0.334522589704417,0.4230050757438288,0.3190983373458074,0.4035010504909732,0.7575146620100603,2.465833226141987,0.5157929928475788,1.0483369875471784,0.17683845565717726,0.359944596221634,0.3773432336868733,0.12040959847817172,0.2334455879546114,0.022652687171426517,0.029903958705324273,0.015424252358609614,33.44038860720986,0.7908240559907685,0.07429643087931687,1.7185977744791194,1.673482843990842,1.5398939309206912,-0.01059900822675149,1.019914398499298
509227,2024,YE,22,24,17.21454308292443,18.587356698374126,0.944281018117683,3.359414506372102,17.441817229385276,0.9567478411624812,3.4037670088385337,18.83275534812258,1.0694784042144216,0.05866482494026834,0.20870848840207853,17.21413151837045,18.586912312651403,0.9442584422878059,3.359334189634894,-0.02592289014821687,-0.027990171073179602,-0.0014219658915020496,-0.005058846627035538,-0.025511325594237733,-0.02754578535045859,-0.0013993900616249232,-0.004978529889827594,0.940404099397037,0.9064021548802236,0.012466823044798198,0.012016063391855437,0.007791169733150577,0.007509466451383178,NA,0.04232108317482391,0.04079089086396047,0,0,2.2575829877126592e-5,2.1759561513988602e-5,121.1988764793392,0.033833070453498516,22.108682348909504,NA,121.19597886182471,0.07385738799373165,0.0040513494429842145,0.18073653833016273,0.8192634616698373,0.621103545814698,0.7581243090577404,0.8048502077464724,0.9824070587818142,18.230317831909474,19.684136757748146,3.5576427376129125,0.7717007957962103,2.330294588761861,0.732175026130136,0.565020050326737,0.4547565048863966,0.1278252310381021,-0.9415672945890777,-0.05164843000932235,-0.1837466619317745,-19.36167275209534,0.8192634616698373,0.031105936427606125,4.586071880197682,4.433390551677139,4.035001186083708,-0.005058846627035538,0.9412805027649305
509227,2024,Q1,26,21,15.639501853762338,17.32683435723374,0.9002462514699129,2.7291838250101117,15.889014562316717,0.9146087856906654,2.7727252405032945,17.60326677890364,0.961933535925676,0.05537114084435903,0.16786298384251802,15.639501853762338,17.32683435723374,0.9002462514699129,2.7291838250101117,0.2478121625205036,0.27454840517619866,0.014264646819557603,0.04324466034249258,0.2478121625205036,0.27454840517619866,0.014264646819557603,0.04324466034249258,0.9106780069107521,0.8859414343830125,0.014362534220752522,0.013972407450656268,0.007612232176749529,0.0074054625700287965,NA,0.05144033859587674,0.05004307451694628,0,0,0,0,118.26311002698864,0.0273917502677708,17.98540297260591,NA,118.26311002698864,0.09738229253338387,0.005605552186538175,0.15751197066593478,0.8424879724162708,0.6380664615425247,0.7573597278932522,0.8254941972877761,0.9798290590668538,17.372470952504738,19.246772012593954,3.0315969886616334,0.7729508743234544,2.6119522741409047,0.7143469461520978,0.5521550965985536,0.4558008282449774,0.15035007289877303,-1.0740487297968933,-0.06182475323937948,-0.1874277357452514,-16.174751173338233,0.8424879724162708,0.010568581391053095,3.7750027907497556,3.6723401642968088,3.216209937013872,0.04324466034249258,0.9426829037387363
509227,2023,YE,32,22,13.825936139506199,15.295834418189274,0.8997913640687647,2.5009693672370394,14.062805933324952,0.9152068406582925,2.5438166719249096,15.557886919254255,0.8795004461371709,0.057237853418663075,0.15909256719154313,13.825936139506199,15.295834418189274,0.8997913640687647,2.5009693672370394,0.4037191072465852,0.4466403253706564,0.026274023150739286,0.0730286260549773,0.4037191072465852,0.4466403253706564,0.026274023150739286,0.0730286260549773,0.9115387977521071,0.8814855225781631,0.015415476589527806,0.014907231015093617,-0.006788929956918516,-0.006565100120344308,NA,0.053569810512477646,0.05180362320337163,0,0,0,0,-132.53802436889163,-0.022558246792445155,16.973330841702623,NA,-132.53802436889163,0.09609794657133107,0.006254050471313222,0.16350656648472695,0.836493433515273,0.6530945684833107,0.7807527738009269,0.8191103052985487,0.9792190500005795,15.365713310457577,16.999312317272164,2.779499189598699,0.7973218799210093,2.6508623322494307,0.7342178317142604,0.5854079418539413,0.4795136779761769,0.17251801323439442,-0.9177733263867679,-0.0597286509154216,-0.16601573681523793,-16.74238384215381,0.836493433515273,-0.01103112780647339,3.5090062053276085,3.5917492504179385,3.125272252265667,0.0730286260549773,0.940917389627949
509227,2022,YE,15,21,18.509995088172126,23.00999879676816,0.8134326444146596,2.2491395064490796,18.937060704413906,0.8322002946438111,2.3010320188327906,23.54088923023692,1.171370303666535,0.051476558430268333,0.14233257297518953,18.509995088172126,23.00999879676816,0.8134326444146596,2.2491395064490796,0.11035384422763914,0.13718219863382303,0.004849564729964297,0.013409036013170596,0.11035384422763914,0.13718219863382303,0.004849564729964297,0.013409036013170596,0.8680596856873094,0.789838406154131,0.01876765022915142,0.017076488159353163,0.002219499650656456,0.0020194994600470644,0.020918231397152213,0,0,0.1061035997029183,0.09654255284325791,0,0,366.4937023865143,0.00680175757088777,12.9771033538815,9.424750930222169,366.4937023865143,0.19556731611946335,0.008594320979252194,0.09774618096742273,0.9022538190325773,0.577482804172124,0.6400447324138986,0.8784905400711707,0.9736623126883671,22.75541216014485,28.28752811282364,2.764997842037117,0.6573580224612771,2.9512226598992592,0.6209734193699001,0.40820185895801486,0.3586014715340823,0.12969321931545594,-2.4772370486656192,-0.10886364225054099,-0.3010077358990466,-9.185803261097766,0.9022538190325773,0.07526270230695269,3.4591472302527344,3.4351501439995222,2.5424708467195694,0.013409036013170596,0.9440190000561998
509227,2022,Q3,13,17,2708.861485054108,2708.8614850536624,0.8137628605845542,2.241400552579375,2885.014573939825,0.8666806056606124,2.387155377233735,2885.01457393935,140.23654829650079,0.04212813956339483,0.11603630476414802,2708.861485054108,2708.8614850536624,0.8137628605845542,2.241400552579375,-137.09380775050874,-137.0938077504862,-0.04118403609007514,-0.11343589849189471,-137.09380775050874,-137.0938077504862,-0.04118403609007514,-0.11343589849189471,0.878887650337859,0.7667094319577569,0.052917745076058266,0.04616350480309203,0.002125711424374131,0.001854392877248282,0.0198196118204275,0,0,0.10725292925178391,0.09356353161957555,0,0,382.81906530381883,0.005859835363026477,11.509318464948075,9.323754670163167,382.81906530381883,0,0,8.274326926446641e-4,0.9991725673073555,0.5552246208876602,0.555684412337221,0.9991725673073555,1,3328.8094311753657,3328.809431174818,2.7543657509379322,0.555684412337221,364.9387740402531,0.5438560558999711,0.3022123328188142,0.30196227245451956,0.10963041939934581,-536.536627530161,-0.16117973666660632,-0.44394794641969526,-6.204253839106705,0.9991725673073555,-0.013826222651992267,3.1599751244309338,3.1415660645108296,2.2301881610557026,-0.11343589849189471,0.954259047428588
509227,2022,Q2,14,18,86.20840092902756,127.02490481415114,0.8380023636987498,2.305111262543352,88.31675634037896,0.8584969651434986,2.36148620688493,130.13148888896532,4.1275148516007105,0.04012215937853502,0.1103648933074703,86.20840092902756,127.02490481415114,0.8380023636987498,2.305111262543352,-5.371510603284282,-7.914723109782733,-0.05221461636773573,-0.14362787680861006,-5.371510603284282,-7.914723109782733,-0.05221461636773573,-0.14362787680861006,0.9137488204990761,0.7836740833804273,0.0204946014447488,0.017577136781077727,0.0021025782450496584,0.0018032702663571697,0.018146227290779072,0,0,0.1158686161788613,0.09937438991924749,0,0,398.55941897608574,0.005890502035873299,10.35763344103438,8.630464684728295,398.55941897608574,0.321326781900305,0.0031235076842899712,0.018146923754171963,0.9818530762458282,0.5218483102496257,0.5314932782458073,0.9732611759677451,0.991249301462766,102.87369661885378,151.58060444303808,2.7507216714391127,0.5361852739381442,8.893841108297067,0.4557087714854035,0.24434433247491624,0.23781085236559066,0.08645398581572,-16.8823006267434,-0.16410706703086786,-0.45141286571811934,-6.093582793798296,0.9818530762458282,0.08047376879068742,3.2954034677042494,3.275936206676832,2.3544492564209585,-0.14362787680861006,0.9579375405846996
509227,2022,Q1,13,25,26.580307749336207,29.28771210143577,0.8458293493957039,2.3887407705669124,27.194124907496587,0.8653620264598992,2.4439037914468282,29.964051155921382,2.4779878775180753,0.07885367220038667,0.22269383514364383,26.580307749336207,29.28771210143577,0.8458293493957039,2.3887407705669124,-0.24137787465735128,-0.2659640274781054,-0.007681043146877929,-0.021692343660738998,-0.24137787465735128,-0.2659640274781054,-0.007681043146877929,-0.021692343660738998,0.8765228357623885,0.7860135133529615,0.019532677064195404,0.017515742314988564,0.0020783717532226087,0.0018637600951755557,0.018972393080831058,0,0,0.10954715856707144,0.09823537216602496,0,0,406.96730413325116,0.0063908596120145,12.347402497172139,9.128488708246495,406.96730413325116,0.09244164729299045,0.0029416460909430175,0.0815611940698437,0.9184388059301564,0.5418153532818116,0.589930814969304,0.9101311845937312,0.9909546272622795,31.42514239819923,34.62602961502831,2.8241403212994793,0.5953156670745985,3.24746530533854,0.5386445000054021,0.3206635098367795,0.2918458600637317,0.10333971646615771,-4.098371939664263,-0.13041697274533634,-0.3683158313119196,-7.66771363381274,0.9184388059301564,0.24764510887641575,3.460313911217276,3.438140671641693,2.60779332901662,-0.021692343660738998,0.9174632497835512
509227,2021,YE,13,19,27.655821800688535,30.297148899147874,0.8493935886162312,2.3993787655101886,28.244024050725898,0.8674590514179527,2.450410334875082,30.941528635198683,2.2470417911128333,0.06901342163972343,0.19495006865700457,27.77056876648199,30.422855013882934,0.852917813561002,2.4093340449126863,-0.6454405204319705,-0.7070846671634272,-0.019823422490898107,-0.0559974782266553,-0.7601874862254242,-0.832790781898486,-0.02334764743566901,-0.06595275762915283,0.8916754961126836,0.7874685141513789,0.01806546280172158,0.015954215644534118,0.002311359385087762,0.002041238935666446,0.0207678022341772,0,0,0.11129532913617597,0.09828863510204348,-0.003524224944770901,-0.0031123611592924773,367.4865942943701,0.007090707652385024,12.525637558515244,8.985103038569076,369.011335521333,0.0871807148339831,0.002677582346481622,0.07919486990334172,0.9208051300966581,0.593341960124926,0.644372995687635,0.9132414584241191,0.9917858063282673,32.55948970105054,35.66915185751017,2.824813840918058,0.6497098381284522,4.1589402379740035,0.6081208035108479,0.3951020688115772,0.36082358954787147,0.12773358170413263,-3.687239233031623,-0.11324622304853425,-0.3198994982991931,-8.830316571100365,0.9208051300966583,0.012976918511307601,3.502497609184102,3.477634489216519,2.6086708114977992,-0.0559974782266553,0.9281625712918757
509227,2021,Q3,13,18,36.52590753382537,36.52590753382539,0.8462685590265516,2.5489938571065576,37.33385183084098,0.8649878161832952,2.6053769886706366,37.333851830841,2.688159709892377,0.06228195814209804,0.1875956834499327,36.52590753382537,36.52590753382539,0.8462685590265516,2.5489938571065576,-1.5080238081215571,-1.5080238081215582,-0.034939395657587025,-0.10523882041021282,-1.5080238081215571,-1.5080238081215582,-0.034939395657587025,-0.10523882041021282,0.8988298374726406,0.7834745215283928,0.018719257156743614,0.01631683821877249,0.00254706450021548,0.002220175674429612,0.022178619979895463,0,0,0.11484323652798732,0.10010432012641737,0,0,332.2525043849332,0.008247410555408494,16.63305061899029,8.707521924952887,332.2525043849332,0,0,0.06978591441556987,0.9302140855844301,0.5483627291723431,0.5895016401819164,0.9302140855844301,1,43.16113028686839,43.16113028686842,3.01203894427866,0.5895016401819164,5.130701728555019,0.6529450173631816,0.3849121586842054,0.3580507117207572,0.11887320129139471,-5.4717540009319166,-0.12677503959150663,-0.381851356412087,-7.887988071012959,0.9302140855844301,0.012612305646272479,3.7147558413490613,3.68436933480715,2.7178079338837198,-0.10523882041021282,0.9351980087787167
