prev_accountsPayable,prev_accountsReceivable,prev_bankCashBalances,prev_bankOverdraft,prev_debitOwnedWithinOneYear,prev_financialAssets,prev_fixedAssets,prev_intangibleAssets,prev_otherCurrentAssets,prev_otherCurrentLiabilities,prev_otherEquity,prev_otherTermAssets,prev_otherTermLiabilities,prev_prepayments,prev_retainedEarnings,prev_subscribedCapital,prev_termLoans,prev_totalAssets,prev_totalCurrentAssets,prev_totalCurrentLiabilities,prev_totalInventories,prev_totalLiabilities,prev_totalShareholderEquity,prev_totalTermAssets,prev_totalTermLiabilities,prev_accountPayableAccrualFromCashFlow,prev_capitalExpenditure,prev_changeInInventoriesFromCashFlow,prev_netChangeInCashAndCashEquivalents,prev_netFundingCashFlow,prev_netInvestingCashFlow,prev_unbilledAccountsReceivableRevenueFromCashFlow,prev_financialDate,prev_abnormalItems,prev_amortization,prev_companyTaxExpense,prev_costOfGoodsSold,prev_depreciation,prev_earningsBeforeInterestAndTax,prev_grossProfit,prev_interestExpense,prev_interestReceived,prev_investmentIncome,prev_netInvestmentIncome,prev_netProfitAfterTax,prev_netProfitAfterTaxAndMinorityInterests,prev_netProfitBeforeTax,prev_netSurplus,prev_otherIncome,prev_otherInvestmentExpense,prev_otherOperatingExpense,prev_totalOperatingExpense,prev_totalOperatingRevenue,prev_totalStaffCosts,prev_salesRevenue,prev_eqyYear,prev_CHS,prev_FHR,prev_X.Other.Currency.to.USD,prev_inf_factor,diff_days,FHR
25.19710047,58.57970036,10.81138732,0.0,0.834409854,4.023825588,136.1957735,0.0,22.51868045,27.15971622,-0.364734846,15.99190193,37.2512801,0.0,126.3890418,24.0012,2.187674802,248.3884127,92.17691167,53.19122655,0.267143526,92.63018145,155.7582313,156.211501,39.4389549,-7.38633879,-32.07329884,0.101702034,1.904103675,-7.561040067,-18.80932144,-3.741234849,2024-03-31,0.0,0.0,6.364333116,437.3776966,15.66182543,22.18855717,59.0598942,0.098031345,2.498604246,4.154817903,6.555390804,22.37961486,21.51541301,28.74394797,21.51541301,0.0,0.0,21.20951161,36.87133703,496.4375908,0.0,496.4375908,2024.0,67.0,83.0,1.0,1.017,-641,91
29.27687026,52.50673444,32.57740988,0.0,2.39227096,0.0,90.75783957,0.0,0.0,15.88048468,3.59507288,14.81177892,12.07328254,5.68435436,107.2959234,25.724,0.46764924,196.705554,91.1359355,47.5496259,0.36743682,60.09055768,136.6149963,105.5696185,12.54093178,13.59998232,-8.60858892,-0.20367304,67.78715668,-2.62469384,-7.53952128,8.24097116,2022-06-29,0.0,0.0,11.03164584,411.2411514,45.9153562,37.09306188,56.24950668,0.16535736,0.0,0.0,-0.36365452,25.69776152,25.69776152,36.72940736,25.69776152,45.9153562,0.19829716,0.0,65.071801,513.4060143,19.1564448,467.4906581,2022.0,71.0,91.0,1.0,1.09,92,86
0.0,0.0,1.62094554,0.0,32.74840036,0.0,0.0,0.0,101.4805729,62.42522323,0.85648712,81.84766836,13.89008909,0.0,72.06052457,0.0,2.9684624,184.9491868,103.1015184,95.17362359,0.0,112.0321751,72.91701169,81.84766836,16.85855149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-30,0.0,0.0,2.14730654,332.851744,11.5784814,2.01903316,34.0615626,1.233944038,0.0,9.53724167,8.30329736,8.17502398,8.17502398,10.32233052,8.17502398,0.0,0.0,20.46404804,32.04252944,366.9133072,0.0,366.9133066,2022.0,36.0,32.0,1.0,1.09,365,38
0.0,0.0,0.485801718,0.0,1.846461978,0.0,0.0,0.0,71.15072249,38.92507808,47.01479687,46.23853745,11.72950226,0.0,0.0,0.0,18.35922248,117.8750617,71.6365242,40.77154005,0.0,70.86026479,47.01479687,46.23853745,30.08872474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-30,0.0,0.0,0.08887538,307.2056102,9.994810151,-10.62516226,53.89891191,0.617061491,0.0,1.794422675,1.177360923,-9.536675931,-9.536675931,-9.447800289,-9.536675931,0.0,0.0,54.52926402,64.52407417,361.1045227,0.0,361.1045224,2023.0,28.0,38.0,1.0,1.047,456,50
0.0,0.0,1.6691004,0.0,0.0,0.0,0.0,0.0,68.486814,45.8225622,44.3669301,48.9842118,17.452737,0.0,0.0,0.0,11.4978969,119.1401262,70.1559144,45.8225622,0.0,74.7731961,44.3669301,48.9842118,28.9506339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-29,0.0,0.0,0.0,0.0,5.67216495,5.78352645,0.0,1.2391128,0.0,0.0702747,-1.1688381,4.61468835,4.61468835,4.61468835,4.61468835,0.0,0.0,176.0244957,181.6966607,187.4801871,0.0,187.4801871,2024.0,51.0,50.0,1.0,1.017,-364,41
0.0,0.0,0.681736251,0.0,0.428278491,0.0,0.0,0.0,62.16197097,33.10394968,47.5830425,49.17615247,12.0074148,0.0,0.0,0.0,18.89717422,112.0198597,62.84370722,33.53222817,0.0,64.43681719,47.5830425,49.17615247,30.90458902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-03-02,0.0,0.0,0.059250254,0.0,8.882813961,-6.260415048,0.0,0.756158058,0.0,1.196281784,0.368887416,-5.950778409,-5.950778409,-5.891528679,-5.950778409,0.0,0.071236833,325.6074461,334.4902601,328.229845,0.0,328.2298445,2023.0,27.0,41.0,1.0,1.047,92,43
35.40593309,39.32871333,0.691659717,0.0,0.49139898,0.0,41.66790607,0.0,3.015816492,4.509869787,0.0,12.09983454,11.77248475,0.0,49.41358904,0.413901087,25.49419872,127.5013754,73.73363484,40.40720185,30.6974453,77.67388532,49.82749012,53.76774061,37.26668347,1.568481384,-12.50023456,-7.736922717,0.69165867,4.270541292,-11.82421807,1.066938021,2023-06-02,0.0,0.0,-0.005053607,245.0791284,7.767892454,-0.43782399,27.96166467,1.256502083,0.0,0.598140892,-0.658360929,-1.091132097,-1.091132097,-1.096185966,-1.091132097,0.0,0.0,20.6315962,28.39948866,273.0407925,0.0,273.0407928,2023.0,25.0,43.0,1.0,1.047,-276,39
0.0,0.0,2.55509625,0.0,2.12999189,0.0,0.0,0.0,70.34247965,39.97584374,3.05591528,49.42452945,11.34521595,0.0,46.31779728,0.0,19.49734121,122.3221054,72.8975759,42.10583563,0.0,72.94839279,49.37371256,49.42452945,30.84255716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-30,0.0,0.0,0.12336729,426.4299461,11.32729526,-14.79778877,28.29017719,0.40900506,0.0,2.49082549,2.08182043,-12.83933563,-12.83933563,-12.71596834,-12.83933563,0.0,0.0,31.7606707,43.08796596,454.7201233,0.0,454.7201233,2022.0,26.0,39.0,1.0,1.09,365,38
0.0,0.0,1.5702906,0.0,0.8224185,0.0,0.0,0.0,76.773369,46.6591362,-4.6333938,65.6195733,22.3279032,0.0,54.1303188,0.0,24.6567453,143.9632329,78.3436596,47.4815547,0.0,94.4662032,49.496925,65.6195733,46.9846485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-30,0.0,0.0,0.3991164,193.2823773,6.4416675,4.2967833,29.0997945,1.2371352,0.0,0.0358074,-1.2013278,2.6963391,2.6963391,3.0954555,2.6963391,0.0,0.0,18.3613437,24.8030112,222.3821718,0.0,222.3821718,2023.0,31.0,38.0,1.0,1.047,-1094,36
0.0,0.0,2.255185359,0.0,3.365136891,0.0,0.0,0.0,94.82945419,49.93924466,0.982005588,92.49985975,14.09993574,0.0,73.73888069,0.0,47.45929573,189.5844993,97.08463955,53.30438155,0.0,114.863613,74.72088627,92.49985975,61.55923147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-31,0.0,0.0,-4.021746381,322.1337539,13.61597461,-5.245948926,29.69356344,2.977062471,0.0,0.0,-3.141009549,-4.365212094,-4.365212094,-8.386958475,-4.365212094,0.0,0.163947078,21.32353776,34.93951237,351.8273173,0.0,351.8273173,2020.0,23.0,36.0,1.0,1.233,365,27
19.02153023,23.51708584,0.854077654,0.0,12.65573004,3.847301945,30.66170082,0.0,10.04010962,2.857369439,55.78551475,2.346063812,1.604148974,1.075137478,1.698894148,0.095769471,2.824811264,96.54376832,59.68870174,34.53462971,24.20229115,38.96358995,57.58017837,36.85506658,4.428960238,-1.676876356,-2.315830975,-0.544044087,0.682146191,0.553430414,-2.254314592,-1.252319038,2023-01-01,0.0,0.0,1.571781419,138.9568391,3.681768892,2.55448643,13.94630979,0.81154177,0.954312922,0.573416837,0.716187989,1.698893,1.698893,3.270674419,1.698893,0.0,0.0,7.710054467,11.39182336,152.9031489,0.0,152.9031489,2022.0,26.0,40.0,1.0535,1.09,365,62
13.9909523,21.48615388,0.291781051,0.0,4.84417112,3.914436887,30.30513273,0.0,8.711671794,3.592646026,59.24504455,0.969796786,1.296954472,0.708264599,3.053304436,0.094488756,1.53297696,87.65054089,52.46117449,22.42776945,21.26330317,25.25770088,62.39283774,35.1893664,2.829931432,-4.776204928,-3.563315992,2.615334326,-0.55087511,-9.009670522,-3.418600911,1.716440361,2024-01-01,0.0,0.0,1.241838297,136.5535532,3.596340605,5.066305801,18.06449058,0.758289258,0.0,3.512390631,2.754101373,6.578568877,6.578568877,7.820407174,6.578568877,0.0,0.0,9.401844176,12.99818478,154.6180438,0.0,154.6180438,2023.0,48.0,62.0,1.0821,1.047,-1094,36
21.60325415,23.86072647,1.47008318,0.0,10.81693327,4.236801855,42.8449067,0.0,16.31444356,11.02584348,46.51846776,1.696820791,2.678687566,0.943765852,0.0,0.11704361,17.13751977,109.897751,61.11922166,43.4460309,18.5302026,63.26223823,46.63551137,48.77852935,19.81620733,-2.107405284,-4.190277722,2.698674797,0.35188586,-12.84383107,-4.16012566,3.384962952,2021-01-02,0.0,0.0,-0.466938044,126.9500002,4.967437469,0.236711579,17.80592579,1.743154061,0.0,2.62271153,0.879557468,1.583207092,1.583207092,1.116269047,1.583207092,0.0,0.0,12.60177674,17.56921421,144.7559259,0.0,144.7559259,2020.0,15.0,36.0,1.1382,1.233,365,58
24.41988009,27.01554413,0.208617592,0.0,13.82859241,4.206424536,38.35467972,0.0,19.4127625,6.436089231,67.00878842,0.388855667,2.824798539,0.862126742,0.0,0.116204423,4.214543519,118.848898,75.8989381,44.68456174,28.39988714,51.72390379,67.12499284,42.94995993,7.039342058,2.971518465,-8.440009417,-10.00254369,-1.250925282,-9.710887306,1.764153122,-3.325895974,2022-01-02,0.0,0.0,1.88376147,129.9842802,4.071423978,5.790867658,23.01895357,1.016185382,0.0,18.888126,17.87194062,21.77904681,21.77904681,23.66280828,21.77904681,0.0,0.0,13.15666194,17.22808591,153.0032337,0.0,153.0032337,2021.0,50.0,58.0,1.1828,1.178,-457,62
25.86235604,31.50505234,2.398678272,0.0,17.38496596,0.0,38.94747659,0.0,20.22738827,7.393571869,49.00662826,4.648914651,2.748237293,0.0,19.1742105,0.11704361,4.407058206,126.0940717,82.49768051,50.64089387,28.36656162,57.79618937,68.29788237,43.59639124,7.155295499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-02,0.0,0.0,2.077749899,129.5626283,3.951944962,6.903406142,22.11912737,1.040054571,0.0,20.84583898,19.80578428,24.6314418,24.6314418,26.70919042,24.6314418,0.0,0.0,11.2637764,15.21572123,151.6817556,0.0,151.6817563,2020.0,52.0,62.0,1.1382,1.233,273,56
51.135552,83.345184,15.220608,0.0,27.658176,0.0,132.773472,9.429888,29.18448,48.323808,-32.17344,22.249344,12.87936,0.0,-22.15824,0.0,257.853024,343.519488,179.066784,127.117536,51.316512,397.84992,-54.33168,164.452704,270.732384,-3.559296,-18.174624,-6.107712,4.391712,3.40704,-17.681664,0.0,2019-12-31,0.0,5.269056,5.501184,0.0,25.083552,28.952352,0.0,27.991392,0.0,0.0,-29.460288,-6.00912,-6.00912,-0.507936,-6.00912,0.0,1.468896,600.597504,630.950112,659.902464,0.0,659.902464,2019.0,31.0,25.0,1.0,1.248,366,32
50.223789,63.849672,20.248326,0.0,9.725904,0.0,156.986793,1.115865,12.704832,37.938177,8.463312,8.073684,11.574171,36.833409,-6.367212,152.007939,65.757123,334.331649,168.155307,97.88787,34.519068,175.219164,159.112485,166.176342,77.331294,-20.115162,-13.634514,4.437567,20.248326,80.365707,-38.825937,0.0,2020-12-31,0.0,0.0,1.424115,0.0,22.434435,-3.14415,0.0,3.16881,0.0,0.872964,-2.295846,-6.864111,-6.367212,-5.439996,-6.367212,0.0,0.0,232.866846,255.301281,252.157131,0.0,252.157131,2020.0,19.0,32.0,1.0,1.233,365,27
51.379648,102.52723,39.101354,0.0,18.917502,0.0,216.635378,8.773744,25.866524,79.016706,-10.546634,19.762128,7.805428,27.287192,0.0,208.705082,129.481048,498.749886,253.578636,149.313856,58.796336,296.33768,202.412206,245.17125,147.023824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-31,0.0,0.0,2.219352,496.019282,0.0,-30.830616,46.77838,6.14327,0.0,32.09461,25.95134,-7.098628,-7.098628,-4.879276,-7.098628,0.0,0.0,77.608996,77.608996,542.797662,0.0,542.797662,2021.0,18.0,27.0,1.0,1.178,365,24
59.25349,99.26848,26.68865,0.0,24.65362,2.68358,289.50182,6.94984,40.90225,81.38921,92.25433,26.17744,14.44686,18.89079,-40.60904,122.20753,217.34491,570.93873,245.62605,165.29632,59.87588,397.08809,173.85282,325.31268,231.79177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31,0.0,4.68264,3.99812,604.55978,28.59506,-20.62171,58.7183,7.44143,0.0,7.4011,-0.05995,-24.67978,-24.67978,-20.68166,-24.67978,0.0,0.01962,46.06231,79.34001,663.27808,0.0,663.27808,2022.0,19.0,24.0,1.0,1.09,365,23
72.321525,100.05132,22.346121,0.0,17.059818,3.180786,316.159449,3.431019,58.615248,103.487574,21.581811,33.627546,147.9411,0.0,-77.599452,202.734798,110.286792,597.813966,241.415166,192.868917,60.402477,451.096809,146.717157,356.3988,258.227892,5.251752,-24.450591,7.741518,-5.862153,13.582731,-32.699904,8.19801,2023-12-31,0.0,3.468711,2.683461,628.167543,27.553899,-29.757834,51.463191,11.028051,1.030248,2.444745,-7.553058,-39.994353,-39.994353,-37.310892,-39.994353,0.0,0.0,50.198415,81.221025,679.630734,0.0,679.630734,2023.0,21.0,23.0,1.0,1.047,-1005,33
40.583278,78.474826,16.095014,0.0,5.729792,2.174588,141.62505,12.901456,14.839266,47.30259,1.194492,4.072346,17.72301,25.80998,-4.856894,162.265966,61.985182,331.928594,171.155154,93.61566,35.936068,173.323852,158.603564,160.77344,79.708192,-2.649322,-4.46462,-2.529166,-2.274718,9.019946,-4.46462,-20.299296,2021-03-31,0.0,0.579576,1.6777665,0.0,23.5555825,0.218519,0.0,2.844281,0.001178,1.135592,-1.707511,-3.1667585,-2.810708,-1.488992,-2.810708,0.0,0.0,273.268317,297.4034755,297.6219945,0.0,297.6219945,2021.0,19.0,33.0,1.0,1.178,1096,21
73.638936,105.969366,21.85533,0.0,24.497496,3.240162,290.538594,2.95947,16.735752,87.753879,85.90599,29.702502,16.798806,37.945287,-79.695171,143.324793,216.9261,569.151846,242.711118,185.890311,60.205383,419.615217,149.535612,326.440728,233.724906,4.4748,-4.75956,-2.370627,2.182482,7.090524,-4.280553,-10.447641,2024-03-31,0.0,3.67925175,2.75327325,601.1240378,26.82413775,-23.9122125,57.78060075,10.71282375,0.916317,3.00752325,-6.7889835,-33.45446925,-33.45446925,-30.701196,-33.45446925,0.0,0.0,51.18942375,81.69281325,658.9046385,0.0,658.9046385,2024.0,21.0,21.0,1.0,1.017,-183,22
32.52503623,50.26802744,27.59273176,0.0,3.740372472,6.839320342,51.53995598,4.751781081,10.54346424,17.91380342,79.96839617,2.870786749,0.0,0.0,16.28712123,9.414353246,18.17187791,185.2410121,119.2391679,59.75014703,30.83494448,79.57114289,105.6698706,66.00184415,19.82099586,0.0,-13.24951709,-2.334517991,6.609036004,-2.557883852,-16.00972298,0.0,2017-12-31,0.0,0.0,4.353150577,0.0,8.398461311,23.54263606,0.0,0.665971804,0.0,0.0,-2.902364254,16.28712123,16.28712123,20.64027181,16.28712123,0.0,2.23639245,179.4289457,254.3645326,277.9071687,66.53712561,277.9071687,2017.0,72.0,82.0,1.1301,1.302,365,74
25.95594008,51.621019,23.87542488,0.0,5.955420918,7.754276639,58.71925683,4.7162973,3.393169874,17.42526824,96.22014464,1.291319475,0.0,0.0,5.431949968,9.590306339,16.03968955,186.2568062,113.775656,57.35375878,34.8860422,75.01440376,111.2424009,72.48115025,17.66064498,0.0,-14.86567623,-3.411979449,-4.2330116,-3.281884764,-17.57080899,0.0,2018-12-31,0.0,0.0,5.128151884,0.0,9.308087779,18.69645312,0.0,0.719665198,0.0,0.321008342,-0.398656855,13.16964438,13.16964438,18.29779627,13.16964438,0.088891689,0.0,182.9507174,264.8446978,283.541151,72.5858927,283.4522593,2018.0,65.0,74.0,1.1793,1.271,365,75
27.36079919,51.02838674,4.1936544,0.0,4.119566506,0.573132768,66.30027818,0.0,19.58716182,18.68552612,103.7454183,5.197335686,0.0,0.0,8.904526176,0.0,14.23186515,178.4539736,106.3832269,50.16589182,31.57402398,65.83058889,112.6499445,72.07074663,15.66469707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31,0.0,0.0,4.259354986,0.0,7.610084851,19.22790542,0.0,0.385816205,0.0,0.0,-0.94636801,14.02218243,14.02218243,18.28153741,14.02218243,0.0,0.560551805,176.7178006,238.101718,257.3296234,53.77383249,257.3296234,2019.0,67.0,75.0,1.1201,1.248,366,70
30.67095523,48.26528751,38.6619814,0.0,5.67229963,3.739722976,77.24490643,3.936281861,3.847052247,20.58791347,93.18584054,1.852745614,0.0,0.0,10.51397697,8.97932894,37.48230671,214.5415379,127.767881,63.20520824,36.99355982,101.8623858,112.6791464,86.77365688,38.65717756,0.0,-23.55220849,-4.827855245,16.11240019,8.811208565,-25.61909479,0.0,2020-12-31,0.0,0.0,1.653024868,0.0,10.38627032,11.17533511,0.0,0.617382589,0.0,8.252615831,7.635233243,17.15754349,17.15754349,18.81056836,17.15754349,0.0,0.0,134.0566243,213.0618161,224.2371512,68.61892149,224.2371512,2020.0,51.0,70.0,1.1382,1.233,365,45
26.01614987,39.6139093,26.65485759,0.0,5.740494294,7.112577317,90.29342794,5.982951896,9.012482006,18.95488921,116.4085717,1.513413517,0.0,0.0,0.960153671,0.41800988,47.10906112,219.8608742,114.9585035,54.18118843,39.67725465,102.074125,117.7867353,104.9023707,47.89293658,0.0,-23.99917271,-2.936378471,-11.72992243,10.56170014,-30.51332094,0.0,2021-12-31,0.0,0.0,1.144274981,0.0,11.86961018,1.244695666,0.0,0.64637665,0.0,1.550618439,0.85973438,0.960155065,0.960155065,2.104430046,0.960155065,4.560375683,0.044507409,152.549337,237.5725949,238.8172905,73.15364763,234.2569148,2021.0,23.0,45.0,1.1828,1.178,365,43
37.51200611,50.18251382,17.86548477,0.0,7.242422705,1.551373565,85.9398946,0.0,0.0,13.78092832,96.25635656,4.95153428,0.0,0.269854025,1.80515118,0.0,42.0202908,198.6194523,106.1766498,58.53535713,37.85879724,100.5556479,98.06150774,92.44280245,42.0202908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31,0.0,1.487067925,1.13223859,0.0,10.0133068,3.77795635,0.0,0.72114182,0.0,0.995589105,-0.83826995,1.80744781,1.80744781,2.9396864,1.80744781,6.63037081,1.112717235,146.0564815,208.3387905,212.1167468,50.78193425,205.486376,2022.0,26.0,43.0,1.0535,1.09,365,54
46.8682355,51.66971447,9.0636696,0.0,8.492658415,5.056394678,86.23968329,0.0,18.48648711,12.20649703,106.1151778,2.257986689,1.088773311,0.772677833,0.0,0.0,41.07315175,215.8410949,122.2870302,67.56739095,42.29448123,109.729316,106.1151778,93.55406465,42.16192506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-31,0.0,1.452453053,2.538960447,170.0684305,11.86774238,16.80857527,75.01772736,1.062715261,0.0,4.386816086,-3.850926621,10.41868821,10.41868821,12.95764865,10.41868821,0.0,7.175027447,44.88895665,58.20915209,245.0861578,0.0,245.0861578,2023.0,50.0,54.0,1.0821,1.047,-275,43
0.0,0.0,2155.876352,0.0,3897.210391,1864.341328,6302.208543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4108.471758,27555.22727,11587.55038,7837.623851,0.0,14009.91768,13545.30958,0.0,0.0,0.0,0.0,0.0,0.0,1438.92746,-1856.420517,0.0,2022-12-31,-149.6981118,0.0,327.1302392,0.0,0.0,930.1029076,0.0,34.10494066,18.21115905,0.0,0.0,659.0815177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19947.20261,2023.0,28.0,50.0,0.007116881,1.047,365,39
0.0,0.0,2406.462609,0.0,2684.343032,1694.160105,6065.258473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4555.364233,24530.19255,10861.20379,6380.189619,0.0,12558.67655,11971.51599,0.0,0.0,0.0,0.0,0.0,0.0,-545.0770147,-852.4488461,0.0,2023-12-31,-1321.375,0.0,173.5282779,0.0,0.0,-578.6874095,0.0,48.15787678,45.30213552,0.0,0.0,-643.3413917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18479.76377,2024.0,16.0,39.0,0.006607071,1.017,-640,56
0.0,0.0,2028.532386,0.0,2941.252143,2097.247148,6676.741452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3503.316833,27770.10845,11063.09313,7660.447943,0.0,13517.91077,14252.19768,0.0,0.0,0.0,0.0,0.0,0.0,350.9204063,-1832.661735,0.0,2022-03-31,-139.825874,0.0,425.26535,0.0,0.0,1540.497549,0.0,30.20729756,11.31011635,0.0,0.0,1358.490911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20408.93083,2022.0,43.0,56.0,0.007607224,1.09,365,38
0.0,0.0,1871.643675,0.0,2733.14923,1647.3275,6495.370522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4530.063071,25740.96662,11089.09814,6796.868033,0.0,13103.36857,12637.59806,0.0,0.0,0.0,0.0,0.0,0.0,832.9146312,-1591.494351,0.0,2023-03-31,-1518.99993,0.0,204.6445467,0.0,0.0,-562.6011219,0.0,44.01526862,29.03055469,0.0,0.0,-665.9293308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20316.06055,2023.0,18.0,38.0,0.007116881,1.047,366,51
0.0,0.0,2271.879922,0.0,2008.466348,1380.740822,5733.582604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4412.321833,24611.31576,11087.24411,6145.367055,0.0,12189.68119,12421.63457,0.0,0.0,0.0,0.0,0.0,0.0,-633.8468919,-958.1717473,0.0,2024-03-31,-563.3000037,0.0,-117.4818359,0.0,0.0,382.4274312,0.0,50.04602571,51.63180203,0.0,0.0,311.2892364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18712.68475,2024.0,27.0,51.0,0.006607071,1.017,-640,52
0.0,0.0,2075.967813,0.0,3746.118872,1909.265664,6229.97492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3331.211442,27072.10995,10928.68495,7840.537338,0.0,13243.52892,13828.58103,0.0,0.0,0.0,0.0,0.0,0.0,1240.370687,-1962.714373,0.0,2022-06-30,-143.9456508,0.0,367.4347234,0.0,0.0,1282.977645,0.0,27.54027981,11.9072963,0.0,0.0,1095.344586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18988.52369,2023.0,36.0,52.0,0.007116881,1.047,365,38
0.0,0.0,2069.061818,0.0,2737.621085,1611.928195,6039.617276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4478.373449,24224.25866,10434.15288,6128.440909,0.0,12218.66192,12005.59674,0.0,0.0,0.0,0.0,0.0,0.0,274.1175643,-1253.448675,0.0,2023-06-30,-1358.499637,0.0,111.6830013,0.0,0.0,-681.305952,0.0,43.34679268,30.38508704,0.0,0.0,-733.3677951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18187.93389,2024.0,17.0,38.0,0.006607071,1.017,366,51
0.0,0.0,2381.21226,0.0,2668.256503,1458.672349,5746.155806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942.550355,24895.77953,11279.20449,6679.826177,0.0,12169.32743,12726.4521,0.0,0.0,0.0,0.0,0.0,0.0,-892.3202529,-943.9049017,0.0,2024-06-30,-593.2234608,0.0,-77.62547932,0.0,0.0,510.8502058,0.0,51.8985513,61.08020024,0.0,0.0,465.105452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18769.23271,2025.0,27.0,51.0,0.006539636,1.0,-639,52
0.0,0.0,1812.703303,0.0,2954.104835,1894.76529,6329.584893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3937.626646,27501.16754,11002.21511,6962.757982,0.0,13043.48932,14457.67822,0.0,0.0,0.0,0.0,0.0,0.0,1060.375286,-1942.372121,0.0,2022-09-30,-140.3764425,0.0,393.3207981,0.0,0.0,1165.931456,0.0,29.79059488,14.61959659,0.0,0.0,922.9495882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19608.2843,2023.0,33.0,52.0,0.007116881,1.047,365,39
3.796744842,2.331950706,0.50556699,0.0,0.46740564,0.0,0.939486816,0.0,0.91731501,1.863535239,0.054644094,0.671485635,0.019464138,0.0,-1.760470002,2.469699,7.412841621,14.32386457,12.71289212,6.127685721,8.958059415,13.55999148,0.763873092,1.610972451,7.432305759,0.663659784,-0.127900323,-0.112593861,0.434771829,-0.841829517,-0.127900323,-0.01138059,2020-09-30,0.0,0.0,0.0,19.60217728,0.295791768,0.063695547,3.346797249,0.321450498,0.0,0.779809617,0.446043915,0.509739462,0.509739462,0.509739462,0.509739462,0.0,0.012315204,2.987309934,3.283101702,22.94897453,0.0,22.94897453,2020.0,38.0,37.0,1.0,1.233,365,57
3.903899068,3.297659038,0.278794904,0.0,6.499782276,0.0,0.706849476,0.0,0.842842508,1.945258494,0.115121228,0.75033299,0.037791418,0.0,0.285483588,2.359534,2.031257206,17.17812728,15.72094481,12.34893984,11.30164836,14.41798846,2.760138816,1.457182466,2.069048624,0.276514296,-0.113454358,-2.743177972,-0.204220436,1.002303656,-0.113454358,-1.069728842,2021-09-30,0.0,0.0,0.047317904,24.93890908,0.304184338,1.46521407,5.027372982,0.23223092,0.0,0.804896772,0.549528754,1.96742492,1.96742492,2.014742824,1.96742492,0.0,0.023137098,3.257974574,3.562158912,29.96628206,0.0,29.96628206,2021.0,71.0,57.0,1.0,1.178,365,65
4.65632522,4.33983064,1.39792282,0.0,7.67966149,0.0,0.60063469,0.0,0.81885378,2.74011503,-0.161865,0.79729249,0.03682347,0.0,2.29775706,2.18327,2.11430243,21.5463897,20.14846252,15.07610174,13.59185528,17.22722764,4.31916206,1.39792718,2.1511259,1.04405868,-0.37447713,-3.13447267,1.40834104,1.91287806,-0.37447713,-1.28851625,2022-09-30,0.0,0.0,0.0,32.7590017,0.42788822,2.38949582,6.75246934,0.29291897,0.0,0.0169713,-0.29802126,2.09147456,2.09147456,2.09147456,2.09147456,0.0,0.02207359,3.9350853,4.36297352,39.51147104,0.0,39.51147104,2022.0,75.0,65.0,1.0,1.09,365,87
